2264,1.8,40.83739,-73.86976,0,40.82094,-73.8909,0
1600,1.3,40.822422,-73.86917,0,40.82094,-73.8909,0
2024,1.7,40.841618,-73.86886,0,40.847996,-73.894394,0
2512,2,40.85502,-73.86851,0,40.847996,-73.894394,0
2109,1.7,40.833374,-73.86765,0,40.82094,-73.8909,0
2189,1.8,40.84509,-73.867256,0,40.847996,-73.894394,0
1846,1.5,40.82653,-73.86637,0,40.82094,-73.8909,0
2868,2.4,40.852745,-73.8663,0,40.847996,-73.894394,0
2111,1.7,40.81758,-73.8661,0,40.82094,-73.8909,0
2616,2.2,40.84929,-73.86601,0,40.847996,-73.894394,0
2106,1.7,40.829815,-73.86562,0,40.82094,-73.8909,0
2768,2.1,40.856476,-73.86543,0,40.879784,-73.87902,0
2597,2.1,40.837536,-73.86482,0,40.82094,-73.8909,0
3126,2.4,40.85349,-73.86353,0,40.879784,-73.87902,0
2080,1.7,40.820293,-73.86334,0,40.82094,-73.8909,0
2578,2.1,40.846973,-73.86332,0,40.847996,-73.894394,0
2679,2.2,40.837185,-73.86227,0,40.82094,-73.8909,0
2039,1.6,40.82393,-73.86201,0,40.82094,-73.8909,0
3453,2.7,40.85161,-73.86115,0,40.879784,-73.87902,0
2598,2.1,40.843708,-73.86108,0,40.847996,-73.894394,0
2464,2,40.831047,-73.860695,0,40.82094,-73.8909,0
2699,2.2,40.83612,-73.85897,0,40.82094,-73.8909,0
3260,2.6,40.85534,-73.858406,0,40.879784,-73.87902,0
2340,1.9,40.828274,-73.85834,0,40.82094,-73.8909,0
2975,2.4,40.840805,-73.85828,0,40.847996,-73.894394,0
2538,2.1,40.818848,-73.85808,0,40.82094,-73.8909,0
2875,2.4,40.84625,-73.85752,0,40.847996,-73.894394,0
3176,2.6,40.83847,-73.85652,0,40.82094,-73.8909,0
3626,2.9,40.851707,-73.8557,0,40.879784,-73.87902,0
2929,2.4,40.835686,-73.85522,0,40.82094,-73.8909,0
2997,2.5,40.847134,-73.854965,0,40.847996,-73.894394,0
2750,2.2,40.819473,-73.85286,0,40.82094,-73.8909,0
2682,2.2,40.82915,-73.852806,0,40.82094,-73.8909,0
4005,3.2,40.8485,-73.85248,0,40.879784,-73.87902,0
3012,2.5,40.832333,-73.852104,0,40.82094,-73.8909,0
3111,2.4,40.861954,-73.85157,0,40.879784,-73.87902,0
3636,2.8,40.854294,-73.85148,0,40.879784,-73.87902,0
3289,2.7,40.840855,-73.85087,0,40.847996,-73.894394,0
3208,2.6,40.836624,-73.850525,0,40.82094,-73.8909,0
3359,2.8,40.84439,-73.85022,0,40.847996,-73.894394,0
3039,2.5,40.819878,-73.84981,0,40.82094,-73.8909,0
2790,2.3,40.82544,-73.84952,0,40.82094,-73.8909,0
3228,2.5,40.861973,-73.848724,0,40.879784,-73.87902,0
4087,3.2,40.849174,-73.84786,0,40.879784,-73.87902,0
3343,2.8,40.81561,-73.84773,0,40.82094,-73.8909,0
3542,2.9,40.83849,-73.84758,0,40.82094,-73.8909,0
3393,2.6,40.86155,-73.84554,0,40.879784,-73.87902,0
3500,2.8,40.842968,-73.84551,0,40.847996,-73.894394,0
4058,3.2,40.855373,-73.845,0,40.879784,-73.87902,0
3583,2.9,40.813618,-73.84461,0,40.82094,-73.8909,0
3540,2.9,40.83478,-73.84372,0,40.82094,-73.8909,0
3466,2.7,40.862045,-73.84245,0,40.879784,-73.87902,0
5544,4.4,40.84939,-73.83872,0,40.879784,-73.87902,0
4072,3.3,40.833138,-73.83631,0,40.82094,-73.8909,0
3781,2.9,40.861233,-73.836075,0,40.879784,-73.87902,0
5621,4.5,40.847443,-73.83414,0,40.879784,-73.87902,0
4940,4,40.81372,-73.8321,0,40.82094,-73.8909,0
5586,4.4,40.84178,-73.83208,0,40.879784,-73.87902,0
5379,4.2,40.8522,-73.83124,0,40.879784,-73.87902,0
5760,4.6,40.845993,-73.83064,0,40.879784,-73.87902,0
4677,3.8,40.829407,-73.83037,0,40.82094,-73.8909,0
4866,4,40.83742,-73.8293,0,40.82094,-73.8909,0
4831,3.9,40.826298,-73.825,0,40.82094,-73.8909,0
5127,4.2,40.8322,-73.82485,0,40.82094,-73.8909,0
5233,4.3,40.821236,-73.823364,0,40.82094,-73.8909,0
6338,5,40.840424,-73.82264,0,40.879784,-73.87902,0
4906,3.8,40.86366,-73.822395,0,40.879784,-73.87902,0
5057,4.1,40.82885,-73.82176,0,40.82094,-73.8909,0
5642,4.4,40.85252,-73.82095,0,40.879784,-73.87902,0
18129,15.1,40.81378,-73.81877,0,40.751797,-73.82656,0
5299,4.3,40.82486,-73.81862,0,40.82094,-73.8909,0
6328,4.9,40.844936,-73.81535,0,40.879784,-73.87902,0
17827,14.8,40.819305,-73.81475,0,40.751797,-73.82656,0
5678,4.6,40.828575,-73.813576,0,40.82094,-73.8909,0
