CensusTract,State,County,LAT,LON,Urban,Rural,housing units,total pop,pop 1 mile low access
36081018200,NY,Queens,40.6843315,-73.8119637,1,0,654,2267,0
36081018300,NY,Queens,40.7497385,-73.9255845,1,0,2653,6031,0
36081018401,NY,Queens,40.6823436,-73.8113588,1,0,616,2054,0
36081018402,NY,Queens,40.6805939,-73.8105005,1,0,614,2223,0
36081018501,NY,Queens,40.678839,-73.8096612,1,0,1608,3611,0
36081018502,NY,Queens,40.6771116,-73.8086972,1,0,1516,3633,0
36081018600,NY,Queens,40.7446864,-73.9302543,1,0,476,1623,0
36081018700,NY,Queens,40.6757925,-73.8053366,1,0,1097,3088,0
36081018800,NY,Queens,40.7444961,-73.9241451,1,0,374,1236,0
36081018900,NY,Queens,40.7442918,-73.9222688,1,0,1334,3492,0
36081019000,NY,Queens,40.6761608,-73.7991105,1,0,592,1969,0
36081019200,NY,Queens,40.7453503,-73.9196719,1,0,603,1914,0
36081019400,NY,Queens,40.6751363,-73.7920687,1,0,785,2628,0
36081019600,NY,Queens,40.6789486,-73.7943608,1,0,764,2643,0
36081019800,NY,Queens,40.7387097,-73.9224312,1,0,814,2930,0
36081019900,NY,Queens,40.7405546,-73.9220647,1,0,212,1028,0
36081020200,NY,Queens,40.6798953,-73.7988944,1,0,383,1387,0
36081020400,NY,Queens,40.7366271,-73.924701,1,0,603,2098,0
36081020500,NY,Queens,40.6816404,-73.7997973,1,0,365,1202,0
36081020600,NY,Queens,40.7400819,-73.927999,1,0,482,1712,0
36081020800,NY,Queens,40.6853877,-73.7952235,1,0,702,2539,0
36081021200,NY,Queens,40.6838324,-73.8005905,1,0,704,2754,0
36081021400,NY,Queens,40.6859259,-73.8034266,1,0,2090,6194,0
36081021600,NY,Queens,40.6894694,-73.7999085,1,0,1845,4016,0
36081021900,NY,Queens,40.6918471,-73.8028027,1,0,3,7,0
36081022001,NY,Queens,40.7331515,-73.9304432,1,0,2709,6074,0
36081022002,NY,Queens,40.689783,-73.8077365,1,0,2465,5569,0
36081022900,NY,Queens,40.6951727,-73.8034269,1,0,8,27,0
36081023000,NY,Queens,40.7303785,-73.9218624,1,0,543,1795,0
36081023200,NY,Queens,40.694376,-73.8093654,1,0,1610,5090,0
36081023500,NY,Queens,40.6984297,-73.80683,1,0,2541,8278,0
36081023600,NY,Queens,40.7009207,-73.8115041,1,0,708,2638,0
36081023800,NY,Queens,40.7061333,-73.8151404,1,0,1408,5101,0
36081024000,NY,Queens,40.7093692,-73.8234945,1,0,1599,5464,0
36081024300,NY,Queens,40.7231743,-73.9189982,1,0,1775,5440,0
36081024500,NY,Queens,40.7137681,-73.8206637,1,0,2057,4942,0
36081024600,NY,Queens,40.7131678,-73.8144465,1,0,0,0,0
36081024700,NY,Queens,40.7344012,-73.9112819,1,0,493,1509,0
36081024900,NY,Queens,40.7126254,-73.8081329,1,0,2099,5546,0
36081025100,NY,Queens,40.7095825,-73.8112077,1,0,2313,5720,0
36081025301,NY,Queens,40.7392495,-73.9176495,1,0,1948,4591,0
36081025302,NY,Queens,40.7073428,-73.8049197,1,0,1107,2876,0
36081025400,NY,Queens,40.7052217,-73.8090405,1,0,2786,8207,0
36081025500,NY,Queens,40.7032769,-73.8050731,1,0,533,1507,0
36081025700,NY,Queens,40.7366609,-73.9020838,1,0,544,1542,0
36081025800,NY,Queens,40.7394921,-73.9049172,1,0,531,1978,0
36081025900,NY,Queens,40.7012272,-73.7965542,1,0,1142,3516,0
36081026000,NY,Queens,40.7423602,-73.8994144,1,0,688,2339,0
36081026100,NY,Queens,40.7432069,-73.9042264,1,0,2199,7414,0
36081026200,NY,Queens,40.7449234,-73.9096532,1,0,381,1465,0
36081026300,NY,Queens,40.7445714,-73.9165329,1,0,1981,6220,0
36081026400,NY,Queens,40.7442222,-73.9131447,1,0,728,2257,0
36081026500,NY,Queens,40.696687,-73.7944422,1,0,1394,4494,0
36081026600,NY,Queens,40.7504312,-73.9079329,1,0,792,1755,0
36081026700,NY,Queens,40.7501093,-73.9051745,1,0,1963,6002,0
36081026901,NY,Queens,40.696044,-73.787275,1,0,1569,5304,0
36081026902,NY,Queens,40.7485788,-73.9035254,1,0,1415,4444,0
36081027000,NY,Queens,40.6927524,-73.7933078,1,0,471,1647,0
36081027100,NY,Queens,40.7472079,-73.9005967,1,0,2607,8726,0
36081027200,NY,Queens,40.6910079,-73.7920924,1,0,527,1846,0
36081027300,NY,Queens,40.7457246,-73.8970941,1,0,2332,8631,0
36081027400,NY,Queens,40.6922318,-73.7857904,1,0,540,1735,0
36081027500,NY,Queens,40.7450365,-73.8933682,1,0,2068,6887,0
36081027600,NY,Queens,40.6918812,-73.7816949,1,0,352,1165,0
36081027700,NY,Queens,40.7453267,-73.8880307,1,0,2759,8757,0
36081027800,NY,Queens,40.7468744,-73.8822114,1,0,796,2256,0
36081027900,NY,Queens,40.7446169,-73.882944,1,0,2306,6317,0
36081028000,NY,Queens,40.6886842,-73.7913933,1,0,496,1551,0
36081028100,NY,Queens,40.745212,-73.8794868,1,0,2309,5722,0
36081028200,NY,Queens,40.6835769,-73.7913206,1,0,469,1545,0
36081028300,NY,Queens,40.7522043,-73.8727904,1,0,2977,7415,0
36081028400,NY,Queens,40.684905,-73.788989,1,0,1038,3438,0
36081028500,NY,Queens,40.7521537,-73.8755691,1,0,2124,4729,0
36081028700,NY,Queens,40.6875874,-73.7862388,1,0,2711,6232,0
36081028800,NY,Queens,40.7526941,-73.8779449,1,0,1251,4230,0
36081028900,NY,Queens,40.6860785,-73.7829527,1,0,2068,5176,0
36081029100,NY,Queens,40.7516729,-73.8802222,1,0,2367,7039,0
36081029300,NY,Queens,40.6883062,-73.7797202,1,0,381,1351,0
36081029400,NY,Queens,40.7522203,-73.882592,1,0,2218,6664,0
36081029500,NY,Queens,40.6849853,-73.7738831,1,0,1618,3670,0
36081029700,NY,Queens,40.7511737,-73.8848654,1,0,682,2162,0
36081029900,NY,Queens,40.6825051,-73.7778651,1,0,0,0,0
36081030600,NY,Queens,40.7514812,-73.8871141,1,0,1260,4213,0
36081030902,NY,Queens,40.7509572,-73.8894274,1,0,2633,7992,0
36081030903,NY,Queens,40.6793026,-73.7832856,1,0,1968,6743,0
36081030904,NY,Queens,40.7512925,-73.8919006,1,0,1237,3712,0
36081031700,NY,Queens,40.7513513,-73.8951957,1,0,2538,6151,0
36081032000,NY,Queens,40.7519017,-73.8994621,1,0,1068,4645,0
36081032700,NY,Queens,40.6713184,-73.7810597,1,0,1181,4255,0
36081032800,NY,Queens,40.7559679,-73.9067466,1,0,738,2409,0
36081032900,NY,Queens,40.7586594,-73.9029725,1,0,1057,4018,0
36081033000,NY,Queens,40.7640242,-73.8993491,1,0,1926,6170,0
36081033100,NY,Queens,40.6649039,-73.7803646,1,0,0,0,0
36081033401,NY,Queens,40.7580679,-73.8961252,1,0,973,3128,0
36081033402,NY,Queens,40.7579485,-73.8900649,1,0,6086,12575,0
36081033700,NY,Queens,40.7635282,-73.8909796,1,0,981,3619,0
36081033900,NY,Queens,40.7703435,-73.893285,1,0,1101,3400,0
36081034700,NY,Queens,40.6612148,-73.7652124,1,0,953,3268,0
36081035100,NY,Queens,40.7584364,-73.8854176,1,0,1520,4240,0
36081035200,NY,Queens,40.6718421,-73.755681,1,0,739,2414,0
36081035300,NY,Queens,40.7644356,-73.882735,1,0,750,2690,0
36081035700,NY,Queens,40.6701389,-73.763725,1,0,1452,4947,0
36081035800,NY,Queens,40.7743217,-73.8744994,1,0,1241,3927,0
36081036100,NY,Queens,40.6791766,-73.767437,1,0,711,2426,0
36081036300,NY,Queens,40.6752752,-73.7718091,1,0,618,2397,0
36081036500,NY,Queens,40.7587307,-73.8826281,1,0,946,3885,0
36081036600,NY,Queens,40.7590238,-73.8798383,1,0,907,2592,0
36081036700,NY,Queens,40.7669013,-73.8786315,1,0,775,2676,0
36081036800,NY,Queens,40.7590997,-73.8770465,1,0,755,2362,0
36081037100,NY,Queens,40.6794884,-73.7576222,1,0,481,1597,0
36081037300,NY,Queens,40.759612,-73.8741249,1,0,718,2532,0
36081037500,NY,Queens,40.767906,-73.8715035,1,0,922,3783,0
36081037600,NY,Queens,40.6757929,-73.7509687,1,0,1848,5598,0
36081037700,NY,Queens,40.7612829,-73.8724157,1,0,920,4227,0
36081037900,NY,Queens,40.7596838,-73.8694173,1,0,1340,6214,0
36081038100,NY,Queens,40.7595247,-73.8656055,1,0,1668,6808,0
36081038301,NY,Queens,40.6856494,-73.7631013,1,0,0,0,0
36081038302,NY,Queens,40.7632242,-73.8679426,1,0,1,56,0
36081038400,NY,Queens,40.6852929,-73.7664502,1,0,705,2333,0
36081039400,NY,Queens,40.7641258,-73.86384,1,0,884,2814,0
36081039800,NY,Queens,40.7597007,-73.8598971,1,0,474,1657,0
36081039900,NY,Queens,40.7513539,-73.8700124,1,0,1025,4132,0
36081040000,NY,Queens,40.6878328,-73.7541429,1,0,390,1267,0
36081040100,NY,Queens,40.7556614,-73.8687135,1,0,1755,7527,0
36081040200,NY,Queens,40.755479,-73.8640763,1,0,427,1368,0
36081040300,NY,Queens,40.7560931,-73.857723,1,0,1540,6777,0
36081040400,NY,Queens,40.7615536,-73.8416738,1,0,1264,3918,0
36081040500,NY,Queens,40.7428576,-73.8417896,1,0,738,3303,0
36081040700,NY,Queens,40.6933425,-73.7476396,1,0,1842,8304,0
36081040900,NY,Queens,40.6896366,-73.7587815,1,0,1222,5094,0
36081041100,NY,Queens,40.6945661,-73.7647988,1,0,912,3947,0
36081041300,NY,Queens,40.7517996,-73.8535822,1,0,1076,4464,0
36081041400,NY,Queens,40.6981515,-73.7648684,1,0,1239,4033,0
36081041500,NY,Queens,40.7514683,-73.8570959,1,0,1107,4278,0
36081042400,NY,Queens,40.7000316,-73.768763,1,0,716,2161,0
36081042600,NY,Queens,40.7506523,-73.8604325,1,0,0,512,0
36081042700,NY,Queens,40.7052122,-73.7707281,1,0,1212,4604,0
36081043200,NY,Queens,40.748273,-73.86159,1,0,381,1166,0
36081043400,NY,Queens,40.7503825,-73.8656042,1,0,515,1956,0
36081043701,NY,Queens,40.74967,-73.8675917,1,0,782,3381,0
36081043702,NY,Queens,40.743797,-73.8654119,1,0,2142,6476,0
36081043900,NY,Queens,40.7447309,-73.8612991,1,0,1197,4790,0
36081044000,NY,Queens,40.6996329,-73.7807637,1,0,1111,3669,0
36081044301,NY,Queens,40.7466051,-73.856599,1,0,1414,4033,0
36081044302,NY,Queens,40.6953881,-73.7722607,1,0,1499,5223,0
36081044400,NY,Queens,40.6888457,-73.7702131,1,0,930,3236,0
36081044601,NY,Queens,40.7437237,-73.8538211,1,0,1261,3367,0
36081044602,NY,Queens,40.6913418,-73.7759209,1,0,1333,4596,0
36081044800,NY,Queens,40.6961992,-73.7786463,1,0,778,2571,0
36081045000,NY,Queens,40.7391006,-73.8511271,1,0,558,1943,0
36081045200,NY,Queens,40.7380113,-73.8565246,1,0,209,1153,0
36081045400,NY,Queens,40.7418716,-73.855817,1,0,1481,4773,0
36081045500,NY,Queens,40.7026744,-73.7846247,1,0,4502,12330,0
36081045600,NY,Queens,40.740733,-73.8594543,1,0,357,1338,0
36081045700,NY,Queens,40.7398123,-73.8640628,1,0,1086,3355,0
36081045800,NY,Queens,40.7057596,-73.7818256,1,0,643,2016,0
36081045900,NY,Queens,40.7049597,-73.7977926,1,0,1110,3975,0
36081046000,NY,Queens,40.7081886,-73.799851,1,0,1928,6006,0
36081046100,NY,Queens,40.7110223,-73.8026079,1,0,787,3089,0
36081046200,NY,Queens,40.7141751,-73.8047692,1,0,2069,7296,0
36081046300,NY,Queens,40.714569,-73.7995427,1,0,1110,4284,0
36081046400,NY,Queens,40.7126429,-73.7960123,1,0,515,1643,0
36081046500,NY,Queens,40.7362766,-73.8622791,1,0,1030,4247,0
36081046600,NY,Queens,40.716559,-73.7940062,1,0,1354,3058,0
36081046700,NY,Queens,40.7377217,-73.8698383,1,0,2047,7112,0
36081046800,NY,Queens,40.7152434,-73.7909278,1,0,1074,3829,0
36081046900,NY,Queens,40.7398775,-73.8706805,1,0,2604,8570,0
36081047000,NY,Queens,40.7082566,-73.79349,1,0,867,3247,0
36081047100,NY,Queens,40.7417148,-73.8712656,1,0,1346,4425,0
36081047200,NY,Queens,40.7098645,-73.7879676,1,0,1287,3760,0
36081047300,NY,Queens,40.7439981,-73.8710892,1,0,1536,3997,0
36081047500,NY,Queens,40.7168914,-73.7870252,1,0,1589,4835,0
36081047600,NY,Queens,40.7469665,-73.8702981,1,0,429,1326,0
36081047800,NY,Queens,40.7140298,-73.7850168,1,0,2149,5294,0
36081047900,NY,Queens,40.7454577,-73.8745828,1,0,1764,5456,0
36081048000,NY,Queens,40.7104934,-73.7822809,1,0,682,2506,0
36081048100,NY,Queens,40.7451965,-73.8771845,1,0,2289,6781,0
36081048200,NY,Queens,40.7112968,-73.7772983,1,0,387,1452,0
36081048300,NY,Queens,40.740985,-73.876564,1,0,1242,4047,0
36081048400,NY,Queens,40.717622,-73.7789358,1,0,1437,4979,0
36081048500,NY,Queens,40.7372798,-73.8760306,1,0,1490,4598,0
36081048900,NY,Queens,40.7336958,-73.8754732,1,0,427,1486,0
36081049200,NY,Queens,40.7224762,-73.7712113,1,0,1798,4750,0
36081049301,NY,Queens,40.719579,-73.7661933,1,0,727,2134,0
36081049302,NY,Queens,40.7354244,-73.8836417,1,0,930,2811,0
36081049500,NY,Queens,40.7128891,-73.7730046,1,0,507,1358,0
36081049600,NY,Queens,40.74222,-73.8850521,1,0,833,3030,0
36081049700,NY,Queens,40.7148347,-73.7679523,1,0,982,3021,0
36081049900,NY,Queens,40.7417067,-73.8927449,1,0,1605,5071,0
36081050000,NY,Queens,40.7158125,-73.7599617,1,0,1514,4323,0
36081050201,NY,Queens,40.7396936,-73.8846134,1,0,405,1410,0
36081050202,NY,Queens,40.7372154,-73.8922174,1,0,377,1344,0
36081050400,NY,Queens,40.7229658,-73.7584693,1,0,536,1831,0
36081050500,NY,Queens,40.7323708,-73.8942499,1,0,643,1657,0
36081050600,NY,Queens,40.7278524,-73.8917865,1,0,448,1553,0
36081050700,NY,Queens,40.7253406,-73.890511,1,0,1311,3442,0
36081050800,NY,Queens,40.7169502,-73.7531219,1,0,566,1837,0
36081051000,NY,Queens,40.7317254,-73.8903676,1,0,439,1540,0
36081051100,NY,Queens,40.7310789,-73.8832679,1,0,771,2097,0
36081051200,NY,Queens,40.7119556,-73.7635889,1,0,699,2619,0
36081051300,NY,Queens,40.7088032,-73.7648969,1,0,826,2367,0
36081051500,NY,Queens,40.7101892,-73.7592925,1,0,1150,2852,0
36081051600,NY,Queens,40.7051206,-73.7643599,1,0,547,1866,0
36081051700,NY,Queens,40.7290729,-73.8747298,1,0,752,1957,0
36081051800,NY,Queens,40.7057903,-73.7596707,1,0,570,1931,0
36081052000,NY,Queens,40.7269681,-73.8816201,1,0,432,1521,0
36081052100,NY,Queens,40.706984,-73.7554219,1,0,711,1983,0
36081052200,NY,Queens,40.7097117,-73.7537153,1,0,465,1532,0
36081052400,NY,Queens,40.7273252,-73.9001468,1,0,523,1739,0
36081052500,NY,Queens,40.7104101,-73.7501194,1,0,750,2063,0
36081052600,NY,Queens,40.7318897,-73.8975137,1,0,534,1802,0
36081052800,NY,Queens,40.7309681,-73.9015183,1,0,445,1442,0
36081053000,NY,Queens,40.7027238,-73.7472616,1,0,657,2240,0
36081053100,NY,Queens,40.7246108,-73.9002992,1,0,1207,3114,0
36081053200,NY,Queens,40.7018381,-73.7520094,1,0,541,1675,0
36081053401,NY,Queens,40.7011396,-73.7546876,1,0,592,1907,0
36081053500,NY,Queens,40.7208537,-73.9015199,1,0,386,1123,0
36081053601,NY,Queens,40.7004447,-73.7573683,1,0,448,1577,0
36081053800,NY,Queens,40.7012277,-73.7619595,1,0,465,1755,0
36081053900,NY,Queens,40.7189818,-73.9066446,1,0,1349,4147,0
36081054000,NY,Queens,40.6970985,-73.7597587,1,0,1176,4222,0
36081054200,NY,Queens,40.6940352,-73.7587303,1,0,1414,5074,0
36081054500,NY,Queens,40.6963382,-73.7525403,1,0,1214,3722,0
36081054700,NY,Queens,40.7230807,-73.9083242,1,0,1367,4643,0
36081054800,NY,Queens,40.7001025,-73.749092,1,0,614,2319,0
36081054900,NY,Queens,40.6998219,-73.7441554,1,0,1609,5308,0
36081055100,NY,Queens,40.7159584,-73.9189772,1,0,1610,4573,0
36081055200,NY,Queens,40.7067119,-73.7458711,1,0,1009,3064,0
36081055300,NY,Queens,40.7064706,-73.7425265,1,0,750,2454,0
36081055400,NY,Queens,40.7104724,-73.9165372,1,0,728,2303,0
36081055500,NY,Queens,40.7127994,-73.7432271,1,0,661,2147,0
36081055600,NY,Queens,40.7190754,-73.7464909,1,0,610,2153,0
36081055700,NY,Queens,40.7055404,-73.9126439,1,0,1331,3915,0
36081055800,NY,Queens,40.7036335,-73.9097208,1,0,499,1732,0
36081055900,NY,Queens,40.7231969,-73.7512798,1,0,396,1217,0
36081056000,NY,Queens,40.7022172,-73.9077595,1,0,485,1647,0
36081056100,NY,Queens,40.7015951,-73.9039117,1,0,28,73,0
36081056200,NY,Queens,40.7278217,-73.7495825,1,0,442,1517,0
36081056400,NY,Queens,40.6988791,-73.9065018,1,0,529,1783,0
36081056500,NY,Queens,40.727796,-73.740167,1,0,462,1567,0
36081056600,NY,Queens,40.6971897,-73.9032297,1,0,428,1487,0
36081056700,NY,Queens,40.7255507,-73.7450034,1,0,1520,4574,0
36081056800,NY,Queens,40.6986896,-73.8983147,1,0,1415,4550,0
36081057700,NY,Queens,40.7225352,-73.7416982,1,0,1308,3625,0
36081057900,NY,Queens,40.6943566,-73.9017777,1,0,611,1592,0
36081058000,NY,Queens,40.7254454,-73.7365487,1,0,1086,3641,0
36081058100,NY,Queens,40.6925277,-73.8852459,1,0,1027,2662,0
36081058200,NY,Queens,40.7246401,-73.7331833,1,0,1338,4490,0
36081058300,NY,Queens,40.7215621,-73.7333773,1,0,1204,3254,0
36081058500,NY,Queens,40.6942679,-73.8968817,1,0,1476,4062,0
36081058700,NY,Queens,40.7197388,-73.7384041,1,0,1301,3296,0
36081058900,NY,Queens,40.6968721,-73.8921358,1,0,1559,4196,0
36081059000,NY,Queens,40.7155717,-73.7335697,1,0,353,1074,0
36081059100,NY,Queens,40.7003962,-73.890718,1,0,2016,5826,0
36081059200,NY,Queens,40.7034917,-73.8900443,1,0,409,1280,0
36081059300,NY,Queens,40.7071252,-73.7303611,1,0,1501,3881,0
36081059400,NY,Queens,40.7039574,-73.8938082,1,0,508,1537,0
36081059500,NY,Queens,40.706989,-73.7375538,1,0,1659,4700,0
36081059600,NY,Queens,40.701938,-73.8976203,1,0,421,1304,0
36081059800,NY,Queens,40.704371,-73.8994203,1,0,542,1643,0
36081059900,NY,Queens,40.7071439,-73.9002784,1,0,574,1525,0
36081060000,NY,Queens,40.7062404,-73.9050398,1,0,367,1056,0
36081060100,NY,Queens,40.7012577,-73.7369979,1,0,791,2111,0
36081060300,NY,Queens,40.7081118,-73.9097807,1,0,661,1706,0
36081060600,NY,Queens,40.7009872,-73.7290074,1,0,455,1381,0
36081060701,NY,Queens,40.710208,-73.9026508,1,0,10,25,0
36081060800,NY,Queens,40.6984691,-73.7311844,1,0,431,1413,0
36081061000,NY,Queens,40.7137599,-73.9083241,1,0,399,1268,0
36081061200,NY,Queens,40.6971372,-73.7370565,1,0,479,1597,0
36081061301,NY,Queens,40.6982947,-73.7406666,1,0,1887,5295,0
36081061302,NY,Queens,40.7172449,-73.902132,1,0,11,19,0
36081061400,NY,Queens,40.695063,-73.7333032,1,0,371,1234,0
36081061601,NY,Queens,40.7152135,-73.9024125,1,0,684,2180,0
36081061602,NY,Queens,40.7139219,-73.8990012,1,0,352,1152,0
36081061800,NY,Queens,40.6917471,-73.7353308,1,0,675,1583,0
36081061900,NY,Queens,40.7172572,-73.8939704,1,0,1127,2783,0
36081062000,NY,Queens,40.6936037,-73.7413143,1,0,475,1440,0
36081062100,NY,Queens,40.6901773,-73.7432572,1,0,1052,2746,0
36081062200,NY,Queens,40.6882912,-73.7367254,1,0,629,1983,0
36081062300,NY,Queens,40.7089587,-73.893182,1,0,751,1789,0
36081062400,NY,Queens,40.7093221,-73.8835282,1,0,1,1,0
36081062500,NY,Queens,40.6861133,-73.7295033,1,0,891,2388,0
36081062600,NY,Queens,40.6818804,-73.7318865,1,0,826,2620,0
36081062700,NY,Queens,40.6775611,-73.7292615,1,0,1036,2879,0
36081062900,NY,Queens,40.6768927,-73.736406,1,0,1067,2782,0
36081063000,NY,Queens,40.7097834,-73.8770926,1,0,499,1579,0
36081063200,NY,Queens,40.6810535,-73.7378078,1,0,663,2134,0
36081063301,NY,Queens,40.7099551,-73.8726291,1,0,564,1416,0
36081063302,NY,Queens,40.6919457,-73.7288713,1,0,577,1476,0
36081063500,NY,Queens,40.7043799,-73.8781855,1,0,968,2513,0
36081063700,NY,Queens,40.6857947,-73.7420336,1,0,1169,3148,0
36081063800,NY,Queens,40.704132,-73.8824139,1,0,990,3425,0
36081063900,NY,Queens,40.6819819,-73.7481273,1,0,1083,2747,0
36081064101,NY,Queens,40.7037717,-73.8864539,1,0,903,1960,0
36081064102,NY,Queens,40.700966,-73.8831162,1,0,61,113,0
36081064500,NY,Queens,40.6802934,-73.7435717,1,0,759,1979,0
36081064600,NY,Queens,40.676519,-73.7405119,1,0,923,2829,0
36081065000,NY,Queens,40.7044802,-73.8745728,1,0,841,2650,0
36081065400,NY,Queens,40.7053328,-73.871404,1,0,852,2788,0
36081065501,NY,Queens,40.7047418,-73.8669633,1,0,0,0,0
36081065600,NY,Queens,40.7083681,-73.8622875,1,0,1448,4853,0
36081065702,NY,Queens,40.6698395,-73.7330916,1,0,733,1675,0
36081065703,NY,Queens,40.7038549,-73.8570005,1,0,1054,2597,0
36081065900,NY,Queens,40.6991149,-73.851762,1,0,688,1666,0
36081066000,NY,Queens,40.7021029,-73.8534762,1,0,988,3233,0
36081066100,NY,Queens,40.7091347,-73.8522355,1,0,644,1495,0
36081066300,NY,Queens,40.6727909,-73.7423877,1,0,958,2601,0
36081066400,NY,Queens,40.6694595,-73.7448273,1,0,2942,9612,8.731302977
36081066501,NY,Queens,40.6628113,-73.7402932,1,0,1420,3275,0
36081066701,NY,Queens,40.7147539,-73.8666497,1,0,1034,2575,0
36081066900,NY,Queens,40.6599317,-73.7296587,1,0,708,1706,0
36081067100,NY,Queens,40.7133303,-73.8829484,1,0,836,2100,0
36081067700,NY,Queens,40.7151213,-73.8753129,1,0,687,1786,0
36081067900,NY,Queens,40.7155452,-73.882484,1,0,1656,4094,0
36081068000,NY,Queens,40.6585725,-73.7333705,1,0,1474,4708,0
36081068200,NY,Queens,40.7175124,-73.8817907,1,0,363,1102,0
36081068300,NY,Queens,40.721119,-73.8773457,1,0,1554,4210,0
36081068700,NY,Queens,40.6474403,-73.7432528,1,0,1871,4630,0
36081069000,NY,Queens,40.7193396,-73.8873699,1,0,1009,3252,0
36081069300,NY,Queens,40.7218169,-73.8913409,1,0,1259,2883,0
36081069400,NY,Queens,40.723567,-73.8859216,1,0,1013,3314,0
36081069500,NY,Queens,40.7244752,-73.8781025,1,0,829,2128,0
36081069701,NY,Queens,40.7191106,-73.8724306,1,0,1671,3616,0
36081069702,NY,Queens,40.7241195,-73.8701979,1,0,1485,3911,0
36081070300,NY,Queens,40.6637001,-73.7501194,1,0,805,2010,0
36081070700,NY,Queens,40.6677913,-73.7504081,1,0,932,2303,0
36081070900,NY,Queens,40.7349475,-73.8688355,1,0,1021,2483,0
36081071100,NY,Queens,40.7302514,-73.8692606,1,0,2725,5272,0
36081071303,NY,Queens,40.6603597,-73.7554396,1,0,2599,4973,0
36081071304,NY,Queens,40.728826,-73.8632814,1,0,3115,6136,0
36081071305,NY,Queens,40.6559253,-73.7500615,1,0,2426,4871,0
36081071306,NY,Queens,40.7260632,-73.8675394,1,0,2749,5811,0
36081071600,NY,Queens,40.7268101,-73.8602671,1,0,0,0,0
36081071701,NY,Queens,40.7222427,-73.8628715,1,0,2449,5161,0
36081071702,NY,Queens,40.7162763,-73.8593342,1,0,1848,3921,0
36081071900,NY,Queens,40.7150576,-73.8555545,1,0,960,2630,0
36081072100,NY,Queens,40.7192676,-73.8550136,1,0,2240,4963,0
36081072300,NY,Queens,40.7220691,-73.8524931,1,0,817,2127,0
36081072900,NY,Queens,40.7258401,-73.8496444,1,0,501,1363,0
36081073100,NY,Queens,40.7288128,-73.8541386,1,0,564,1515,0
36081073700,NY,Queens,40.7241595,-73.8514861,1,0,1125,2042,0
36081073900,NY,Queens,40.7260735,-73.8560987,1,0,2619,5028,0
36081074100,NY,Queens,40.6460162,-73.7876652,1,0,1547,3015,0
36081074300,NY,Queens,40.7312287,-73.8599467,1,0,1819,4221,0
36081074500,NY,Queens,40.7333977,-73.8627243,1,0,1528,3571,0
36081074700,NY,Queens,40.7346182,-73.8555472,1,0,1289,3386,0
36081074900,NY,Queens,40.7311896,-73.8537413,1,0,543,1453,0
36081075701,NY,Queens,40.7162394,-73.8477446,1,0,2548,4678,0
36081075702,NY,Queens,40.7128152,-73.8521724,1,0,2225,4481,0
36081076901,NY,Queens,40.7109534,-73.8463317,1,0,2151,4056,0
36081076902,NY,Queens,40.7184419,-73.843242,1,0,645,1371,0
36081077300,NY,Queens,40.7236917,-73.8442823,1,0,1118,2234,0
36081077500,NY,Queens,40.7282807,-73.8470482,1,0,1036,2273,0
36081077902,NY,Queens,40.7322992,-73.8492461,1,0,1735,5263,0
36081077903,NY,Queens,40.7360593,-73.850749,1,0,1155,2972,0
36081077904,NY,Queens,40.7326089,-73.8452073,1,0,2163,6155,0
36081077905,NY,Queens,40.7132541,-73.8400801,1,0,1161,2455,0
36081077906,NY,Queens,40.7182219,-73.8347946,1,0,1414,3633,0
36081077907,NY,Queens,40.7243175,-73.840184,1,0,1003,3193,0
36081077908,NY,Queens,40.7164439,-73.8375544,1,0,1322,3755,0
36081078800,NY,Queens,40.7150152,-73.8339605,1,0,517,1818,0
36081079000,NY,Queens,40.7108599,-73.8353244,1,0,777,2549,0
36081079200,NY,Queens,40.7090995,-73.83227,1,0,732,2280,0
36081079300,NY,Queens,40.7252799,-73.8248477,1,0,1,1,0
36081079701,NY,Queens,40.7192263,-73.8216031,1,0,2803,7055,0
36081079702,NY,Queens,40.720962,-73.8141391,1,0,1514,4502,0
36081079900,NY,Queens,40.7173235,-73.8129281,1,0,1033,3425,0
36081080301,NY,Queens,40.7293888,-73.8187323,1,0,1315,4382,0
36081080302,NY,Queens,40.7249697,-73.8184478,1,0,1103,3504,0
36081080900,NY,Queens,40.7256063,-73.8136817,1,0,2682,6850,0
36081081400,NY,Queens,40.6703261,-73.7903654,1,0,998,3543,0
36081081800,NY,Queens,40.6724787,-73.7966161,1,0,1007,3478,0
36081083700,NY,Queens,40.6689436,-73.7969176,1,0,1679,5388,0
36081083800,NY,Queens,40.7363734,-73.8314717,1,0,1504,4970,0
36081084000,NY,Queens,40.7533454,-73.8247561,1,0,1871,6478,0
36081084500,NY,Queens,40.75134,-73.8294238,1,0,2071,5318,0
36081084601,NY,Queens,40.7469854,-73.827383,1,0,862,2730,0
36081084602,NY,Queens,40.7447518,-73.8309053,1,0,246,1053,0
36081084900,NY,Queens,40.740323,-73.826055,1,0,2347,7642,0
36081085300,NY,Queens,40.7338854,-73.8223404,1,0,2075,5764,0
36081085500,NY,Queens,40.6706921,-73.8039227,1,0,2568,6649,0
36081085700,NY,Queens,40.6705371,-73.8090558,1,0,1896,5953,0
36081085900,NY,Queens,40.7447904,-73.8197988,1,0,2006,5873,0
36081086100,NY,Queens,40.6702951,-73.8195098,1,0,851,2370,0
