LAT,LON                                                                                                                  ,Urban,Rural,"Housing units, total","low access, people at 1 mile "
40.7695661,-73.7423055,1,0,2452,0
40.7766465,-73.752239,1,0,576,0
40.7621829,-73.7396913,1,0,1733,0
40.7664048,-73.7306657,1,0,1107,0
40.7523114,-73.7336379,1,0,1330,0
40.7593014,-73.7239523,1,0,1468,0
40.7565778,-73.7141781,1,0,1966,0
40.7511253,-73.7153522,0,1,0,0
40.7403748,-73.7297126,1,0,1850,0
40.7385627,-73.7196291,1,0,1968,0
40.7350618,-73.725049,1,0,1229,46.65416718
40.7447859,-73.7046085,1,0,880,105.8219252
40.7415842,-73.7119995,1,0,819,0
40.7338257,-73.7075324,1,0,724,0
40.728806,-73.7176394,1,0,2407,130.715225
40.7284598,-73.7296981,1,0,905,0
40.5401732,-73.8909698,1,0,1271,390.1251935
42.7895894,-73.6681423,1,0,1574,977.1831625
42.7708562,-73.6754484,1,0,2307,1428.717493
42.7595825,-73.6795295,1,0,1328,2407.941397
42.7466773,-73.6836889,1,0,1392,900.7251959
42.7460181,-73.6762457,1,0,1851,41.05183342
42.7334344,-73.6799215,1,0,1286,2594.9784
42.7289778,-73.6858073,1,0,3090,6764.000028
42.7251027,-73.6925902,0,1,1343,3015.704972
42.717752,-73.6922907,1,0,1434,744.6283228
42.7058548,-73.695979,0,1,2131,5632.754863
42.7052216,-73.6747148,0,1,1518,2721.591242
42.7154276,-73.6637362,1,0,1379,2521.291726
42.7297991,-73.6668216,0,1,641,1680.000015
42.7693706,-73.665393,0,1,1749,2359.494748
42.6334204,-73.7447519,1,0,2602,2715.259588
42.6578673,-73.7227714,0,1,830,2130.000007
42.8768023,-73.3515254,0,1,616,1525.000015
42.9009068,-73.3499679,0,1,789,1879.999998
42.8662983,-73.5166225,0,1,1681,4518.156937
42.8995654,-73.6079647,0,1,2364,4275.126993
42.8205412,-73.6301615,0,1,989,2156.380069
42.7572902,-73.55698,1,0,1525,3618.016289
42.7730354,-73.6241472,1,0,490,1165.979667
42.7287265,-73.6133864,1,0,2837,2786.885454
42.7645012,-73.4563973,0,1,739,1537.050726
42.7786246,-73.3274294,1,0,3032,1983.329906
42.6608017,-73.3800182,1,0,2931,1713.303141
42.7001996,-73.5224867,1,0,2448,6288.690385
42.6370567,-73.5307674,0,1,2022,4967.000017
42.6094142,-73.593899,1,0,566,1472.999991
42.6612313,-73.681197,0,1,1479,3719.999998
42.6655473,-73.6365436,0,1,496,1133.00001
42.6792614,-73.6435962,0,1,1190,2902.99999
42.6159619,-73.6588951,1,0,936,0
42.6278355,-73.7178418,1,0,1236,0
42.5989405,-73.7288673,1,0,2129,3391.113988
42.5241227,-73.7248686,1,0,1877,0
42.5413652,-73.6368521,1,0,788,86.90118361
42.5352265,-73.7516261,1,0,1271,0
42.5479413,-73.5445676,1,0,600,0
42.5139631,-73.6107498,1,0,214,612.2395146
42.5544739,-73.4108458,1,0,1031,0
40.6446304,-74.0719887,1,0,1207,274.4133978
40.6181527,-74.062642,1,0,1371,0
40.6473695,-74.0782043,1,0,465,0
40.6119576,-74.067715,1,0,1578,0
40.6422065,-74.0828564,1,0,1347,0
40.6387763,-74.0826654,1,0,818,0
40.6343907,-74.0812548,1,0,950,0
40.6019091,-74.0537589,1,0,4375,0
40.6070041,-74.0710186,1,0,1145,0
40.6015417,-74.0702466,1,0,1458,0
40.6321769,-74.0714366,1,0,1134,0
40.6235871,-74.0764274,1,0,1255,0
40.6196581,-74.0827407,1,0,1113,0
40.6256016,-74.0866107,1,0,2768,689.7704726
40.6110561,-74.0759044,1,0,1702,2462.937495
40.6213704,-74.0922313,1,0,1119,0
40.6135963,-74.0808617,1,0,468,2.064484358
40.6141852,-74.0947394,1,0,1699,1336.487855
40.6049549,-74.08666,1,0,1527,0
40.6284943,-74.098532,1,0,1349,0
40.5972421,-74.0785059,1,0,1315,1.557064891
40.6355428,-74.1012037,1,0,1735,0
40.5853447,-74.0800649,1,0,2072,0
40.5914473,-74.061691,1,0,2274,0
40.6335987,-74.0909457,1,0,1318,0
40.6378663,-74.0902676,1,0,1325,0
40.6440923,-74.0941085,1,0,1141,0
40.6469814,-74.1024106,1,0,1439,0
40.5969289,-74.088602,1,0,945,0
40.5907824,-74.0951591,1,0,1522,0
40.6428531,-74.1111469,1,0,1091,4.484691501
40.633799,-74.1118714,1,0,2455,0.003388259
40.5777326,-74.0855428,1,0,578,0
40.569481,-74.0945098,1,0,2039,0
40.5857439,-74.0990982,1,0,1834,0
40.5811925,-74.1049524,1,0,587,0
40.625879,-74.1096439,1,0,968,0
40.5759718,-74.1114581,1,0,1537,0
40.6287073,-74.1188592,1,0,2355,0
40.5626143,-74.1008025,1,0,920,0
40.5525534,-74.1147336,1,0,2473,0
40.557671,-74.1076715,1,0,1347,0
40.5647779,-74.1225721,1,0,2314,0
40.5497308,-74.1425358,1,0,1619,0
40.5594209,-74.1302418,1,0,1226,0
40.6355984,-74.1189103,1,0,1416,0
40.6358896,-74.1235018,1,0,1998,0
40.5698839,-74.1174466,1,0,0,0
40.5704889,-74.1318817,1,0,2389,0
40.6288689,-74.1268923,1,0,1158,0.00085452
40.5500383,-74.1597547,1,0,1604,210.1952775
40.5588899,-74.1495429,1,0,1093,0
40.559482,-74.1369438,1,0,1624,1647.022817
40.5565923,-74.1636338,1,0,1660,0
40.5584655,-74.1565181,1,0,2590,0
40.6180102,-74.112182,1,0,1556,0
40.6195337,-74.1275925,1,0,2987,0
40.5467422,-74.1295666,1,0,1728,0
40.5421524,-74.1545777,1,0,1615,0
40.5360199,-74.1618034,1,0,941,0
40.532848,-74.1511007,1,0,1649,2548.588953
40.6124524,-74.1093818,1,0,2414,0
40.5397084,-74.1801431,1,0,1019,377.2485256
40.5578718,-74.1890858,1,0,635,0
40.5559127,-74.1797504,1,0,2249,0
40.5432028,-74.1898283,1,0,2001,0
40.5505833,-74.1969608,1,0,1682,0
40.5456376,-74.1702297,1,0,702,0
40.5529546,-74.1737881,1,0,2136,32.36756906
40.6052791,-74.1182769,1,0,1214,0
40.525202,-74.1711353,1,0,1837,0
40.6032644,-74.1052871,1,0,3150,0
40.592357,-74.1215027,1,0,2192,0
40.6107619,-74.1272858,1,0,1927,0
40.6039239,-74.1261594,1,0,1584,0
40.6120915,-74.1399974,1,0,845,0
40.6052394,-74.1380413,1,0,2627,120.3783816
40.6169845,-74.1352404,1,0,32,0.083652116
40.5135721,-74.2021256,1,0,1429,0
40.6240387,-74.1342647,1,0,1008,0
40.6396581,-74.1330222,1,0,2005,0
40.5486557,-74.2095278,1,0,1530,4.382381074
40.5328202,-74.2106674,1,0,948,0
40.5358036,-74.199533,1,0,1634,0
40.6326156,-74.138903,1,0,2103,0
40.6376802,-74.1518916,1,0,1489,1828.138797
40.5395206,-74.2308124,1,0,1205,382.4683968
40.5752243,-74.1867415,1,0,2847,0
40.6301244,-74.1563206,1,0,1406,3379.83268
40.6295397,-74.1493305,1,0,1810,2491.145366
40.5086733,-74.2386183,1,0,1092,70.90510178
40.4997874,-74.2384712,1,0,696,376.9780106
40.6275086,-74.1417975,1,0,980,826.2792729
40.5174917,-74.2434387,1,0,2653,0
40.6180408,-74.1460331,1,0,2290,0
40.6000805,-74.152872,1,0,1749,0
40.595558,-74.1387317,1,0,1939,0
40.5800895,-74.1636447,1,0,1061,0
40.5854221,-74.1515104,1,0,1581,0
40.588248,-74.156982,1,0,448,0
40.5909369,-74.1619016,1,0,1867,5813.000061
40.5752205,-74.1552188,1,0,1754,3223.805056
40.6114884,-74.190594,1,0,1660,4426.942279
40.6035498,-74.1711361,1,0,1623,696.5481994
40.6137133,-74.1634983,1,0,2785,3219.726692
40.6188883,-74.1562102,1,0,834,1478.508163
40.6235145,-74.1587313,1,0,1284,0
40.6303035,-74.1633211,1,0,2219,0.09694169
40.6397947,-74.1657452,1,0,1273,553.2215343
40.6369269,-74.1761443,1,0,1078,2608.367286
40.5255512,-74.1085829,1,0,1074,2349.999444
41.267749,-74.0118378,1,0,1433,2876.164924
41.2230677,-73.9955752,1,0,1748,3182.417937
41.226981,-73.9694188,1,0,1946,1477.116501
41.2045012,-74.0126182,1,0,1327,56.92651749
41.1926004,-74.0296184,1,0,1567,4538.210242
41.2027036,-74.0958813,1,0,1456,4039.904369
41.2058741,-73.9951212,1,0,730,812.1001135
41.2123428,-73.9659707,1,0,1996,1503.865418
41.1916279,-73.9716195,1,0,2421,30.11757136
41.1953037,-73.96648,1,0,2099,2822.582163
41.1782452,-73.9433312,1,0,2277,25.27743753
41.1698211,-74.009348,1,0,1803,450.0626454
41.1692563,-73.9693183,1,0,2200,676.4661306
41.1595769,-73.9890408,1,0,1376,494.6105193
41.144735,-73.9837632,1,0,1898,1141.998962
41.1446578,-73.9530133,1,0,1724,2760.342995
41.1551669,-73.9238975,1,0,1233,2007.182758
41.1208814,-73.91083,1,0,2062,1310.033631
41.1229554,-73.9380305,1,0,1935,2484.981379
41.1021092,-73.9483697,1,0,1859,148.6252279
41.1033295,-73.9790871,1,0,627,0
41.1071725,-74.025013,1,0,746,0
41.0892135,-74.0231459,1,0,1043,1984.616385
41.0932075,-74.0003094,1,0,2041,2188.494335
41.1382985,-74.0097271,1,0,1843,2298.676559
41.1259282,-73.9922329,1,0,1029,3012.99997
41.1160154,-74.0228622,1,0,325,951.0000064
41.1229375,-74.0143222,1,0,1304,83.97915435
41.1645018,-74.0743664,1,0,1367,542.8996553
41.1638552,-74.038737,1,0,1863,9.314045906
41.1296271,-74.0350874,1,0,1125,2444.393945
41.1378724,-74.0308731,1,0,1409,0
41.1442802,-74.0282748,1,0,1094,503.5956936
41.1647748,-74.1559817,1,0,928,0
41.1280186,-74.1014297,1,0,778,0
41.1010907,-74.1108858,1,0,1920,0
41.1623192,-74.1901477,1,0,875,747.4045717
41.1275841,-74.1703334,1,0,664,0
41.1110122,-74.1458717,1,0,1379,0
41.1180621,-74.1390116,1,0,1873,0
41.1059356,-74.1324773,1,0,1361,0
41.1315173,-74.0816916,1,0,1397,413.996823
41.11822,-74.0611885,1,0,1884,1926.081948
41.1165841,-74.0736109,1,0,2140,1478.288226
41.1134439,-74.060558,1,0,1704,0
41.103155,-74.0613945,1,0,2213,3430.211423
41.1231499,-74.0441659,1,0,773,3008.000019
41.1266309,-74.0616317,1,0,1794,5436.395518
41.127054,-74.0546911,1,0,1017,3044.143347
41.1156418,-74.0463775,1,0,2948,0
41.1070416,-74.0582034,1,0,1197,0.152298257
41.1073672,-74.0454476,1,0,1236,2510.000029
41.0894097,-74.078377,1,0,1493,2339.860639
41.0849075,-74.0480705,1,0,1311,2918.18291
41.0691854,-74.02289,1,0,1477,248.1023159
41.0569679,-74.0182313,1,0,1609,181.0171404
41.0564383,-73.9888462,1,0,2397,1842.517041
41.0493036,-73.9719607,0,1,1345,2746.720869
41.062119,-73.9594843,0,1,1592,3024.373094
41.064726,-73.9246009,0,1,1883,4631.393656
41.0898466,-73.9149801,0,1,2450,6176.595935
41.0772716,-73.9166008,0,1,1491,1490.464283
41.0415697,-73.9114068,1,0,1615,570.8054234
41.0255414,-73.9513958,0,1,1892,2415.008503
41.0263909,-73.9099866,1,0,51,328.2976832
45.0045206,-74.8053659,1,0,19,0
44.9416169,-74.9098228,0,1,1550,4072.563379
44.9443068,-74.8151467,1,0,1469,895.0276905
44.9077222,-75.0122068,1,0,1652,0
44.817003,-75.1500189,1,0,949,228.0024683
44.8350181,-74.9339516,0,1,1664,4253.630532
44.8139785,-74.7889481,0,1,1577,4539.99999
44.6317738,-75.0062949,1,0,1,0.638141792
44.6881249,-74.9682145,0,1,2038,3033.144875
44.7004231,-75.0721503,0,1,1363,3954.605161
44.6636139,-75.0009841,0,1,2585,6178.000018
44.6621586,-74.9718138,0,1,1068,2902.999999
44.6965178,-75.3057165,0,1,1107,1928.924991
44.7177038,-75.4557769,0,1,2374,6060.000015
44.7011988,-75.4896519,1,0,2468,2573.975015
44.6914367,-75.5043936,0,1,1099,2880.000008
44.6301791,-75.4907059,0,1,820,2067.999998
44.4758798,-75.3654476,0,1,2180,6199.000028
44.5903091,-75.1495342,1,0,1914,2757.52302
44.544695,-75.1675452,1,0,1600,80.20913887
44.5953641,-75.2472778,0,1,1511,3565.932069
44.4909995,-74.8607129,1,0,1024,42.75709534
44.5826427,-74.6492058,0,1,807,2048.000018
44.2013978,-74.8857501,0,1,904,2070.000006
44.286726,-75.2807893,0,1,766,1994.999999
44.3550917,-75.4898103,0,1,1160,2603.396358
44.4912392,-75.6130089,0,1,1906,5060.000004
44.3945106,-75.7066963,0,1,2880,5572.788092
43.2389775,-73.6671447,1,0,3468,7791.421789
43.2826637,-73.6310788,0,1,1792,4975.21961
43.2944096,-73.6336357,0,1,1544,3046.951237
43.2285128,-73.9222158,0,1,735,257.2342161
43.2456617,-73.8303482,1,0,2417,0
43.3374755,-73.9059547,1,0,2455,503.7876677
43.2880067,-74.0572423,1,0,2430,77.97542286
43.1171245,-74.0445476,0,1,1275,3266.757126
43.1385663,-73.8198485,1,0,2734,2797.816443
43.1328527,-73.9146149,1,0,1,420.1251469
43.1485598,-73.7224963,1,0,1856,4999.000005
43.1342751,-73.756936,1,0,2342,1596.284563
43.1623147,-73.6283328,1,0,1091,1726.092725
43.0530585,-73.6503658,0,1,1445,3544.999995
43.095988,-73.5863122,0,1,1565,4133.000002
43.0801684,-73.7836367,0,1,1625,3936.453924
43.0760516,-73.7639761,1,0,1675,4271.000022
43.0784858,-73.7921503,1,0,2350,317.9059089
43.0607078,-73.7500427,0,1,3831,7890.116373
43.0637305,-73.8319096,0,1,2487,3261.889333
43.1028682,-73.781619,0,1,2513,5303.534739
43.0469557,-73.9257107,1,0,655,1668.999998
43.0315635,-73.8788281,1,0,1401,334.2109876
43.0599426,-73.8697412,1,0,942,7.59275886
43.0321923,-74.032079,1,0,2947,2156.277317
42.9578736,-73.9919782,0,1,689,1705.655708
42.963785,-73.871197,1,0,2931,651.6518714
42.9342595,-73.8936764,1,0,1484,2117.278298
43.0056402,-73.8544584,1,0,1829,5237.999975
42.9972839,-73.7924535,1,0,2149,3611.058367
42.9597391,-73.7709861,0,1,1235,2934.362507
42.9702964,-73.6910375,1,0,2095,5373.000017
42.94393,-73.6442068,0,1,1603,3532.999976
42.9035557,-73.6870635,1,0,1792,2278.778489
42.9026977,-73.6933815,1,0,1294,674.0123083
42.8249119,-73.7523424,0,1,890,2480.000022
42.8494522,-73.6888072,0,1,2450,5578.13537
42.8542104,-73.7544395,1,0,2668,4109.520003
42.8739237,-73.7497793,1,0,959,0
42.9099745,-73.7976991,1,0,1158,729.7121142
42.8479636,-73.7964439,1,0,1067,2825.051338
42.8981701,-73.7359456,1,0,1011,2521.895109
42.8163237,-73.7795081,1,0,564,1628.47123
42.8034878,-73.8107956,1,0,1969,0
42.8795049,-73.7828657,1,0,1206,0
42.8741071,-73.8048415,1,0,1930,0
42.9065716,-73.8451434,1,0,1620,80.16684292
42.853133,-73.8538042,1,0,1241,1976.680073
42.8041515,-73.6872928,1,0,334,1434.706396
42.7920683,-73.6788271,1,0,1136,2212.667051
42.823231,-73.9114665,1,0,1269,2999.000005
42.8295375,-73.9161409,1,0,1259,1552.572152
42.8293378,-73.9259544,1,0,1122,0
42.8195665,-73.9377307,1,0,1466,0
42.8122207,-73.9090877,1,0,1604,0
42.800236,-73.9099648,1,0,3130,18.47566414
42.7957232,-73.9157431,1,0,3034,3814.605241
42.8077275,-73.928477,1,0,2622,1363.0028
42.8024367,-73.9349326,1,0,2138,2869.351479
42.8128919,-73.938946,1,0,701,1798.307746
42.806789,-73.9418193,1,0,2149,171.179978
42.7999142,-73.9703009,1,0,1213,0
42.8003087,-73.9500487,1,0,1301,1622.431824
42.7957867,-73.9451925,1,0,896,703.941431
42.7928513,-73.9355765,1,0,2740,3132.88349
42.7908029,-73.9206383,1,0,1341,2085.853391
42.7776482,-73.902696,1,0,1595,2340.866566
42.7790052,-73.8709476,0,1,898,2199.618959
42.8394117,-73.9007318,1,0,772,2064.000035
42.8146585,-73.8751337,0,1,1860,3976.714367
42.7816764,-73.8377783,1,0,1578,3274.216905
42.8325172,-73.9588023,1,0,1606,1504.206192
42.8277867,-73.9697049,1,0,1791,45.59357452
42.8494536,-73.9262715,1,0,836,2284.634059
42.8406349,-73.9914186,1,0,1693,1161.114558
42.8686413,-73.9727141,1,0,1222,1309.889873
42.881277,-73.9116766,0,1,826,2114.999985
42.8852847,-73.9347115,0,1,2335,6121.999981
42.906907,-74.0316113,1,0,1474,1679.663523
42.7796729,-74.0179636,1,0,956,0
42.8302851,-74.028238,1,0,835,541.4110661
42.793481,-73.9842188,1,0,1388,1364.431561
42.773852,-73.919885,0,1,2226,5281.000021
42.7793482,-73.9426095,1,0,2421,2324.013144
42.7639374,-73.9841596,1,0,0,1265.999985
42.7717653,-73.9578074,0,1,2153,5556.999985
42.7815751,-73.9832361,0,1,1580,3758.000021
42.8100647,-74.0783982,0,1,1289,3225.462775
42.7779982,-74.1727018,0,1,2172,4091.80806
42.7935721,-73.9598924,0,1,1325,3014
42.7860146,-73.9564895,0,1,2008,4915.340215
42.8168295,-73.9230995,0,1,701,1461.817235
42.809091,-73.956081,0,1,1237,3205.999985
42.7108595,-74.3012203,0,1,1616,2108.02993
42.6875062,-74.4421571,0,1,1968,4611.9976
42.6730848,-74.5008082,0,1,899,2452.000004
42.7460291,-74.5404127,1,0,1105,597.5662396
42.59347,-74.5861161,0,1,1430,1488.96976
42.5266584,-74.5073422,1,0,1339,215.7575372
42.615495,-74.3007507,1,0,1498,680.4701791
42.4477083,-74.3512605,0,1,1620,2452.200407
42.4635334,-76.7839532,0,1,1535,2892.20484
42.419776,-76.9386038,0,1,1497,6081.9664
42.3748912,-77.0350237,0,1,1591,3062.144266
42.3344299,-76.8992105,0,1,879,2153.539818
42.320189,-76.7465385,0,1,574,1285.000006
42.9849056,-76.8452011,0,1,1323,2610.644709
42.9324483,-76.7869155,0,1,975,2560.999994
42.9055219,-76.7632194,0,1,1696,2144.316858
42.9162138,-76.8301158,0,1,1138,2789.029374
42.9303542,-76.8789131,1,0,1784,2217.441346
42.9041081,-76.9390533,1,0,1334,889.17772
42.842874,-76.8585501,1,0,1184,249.9999994
42.7480815,-76.8373025,1,0,1040,0
42.6232947,-76.8139114,0,1,1437,3730.221594
42.5844045,-76.6966089,0,1,1866,1771.502882
42.5253807,-77.2029807,1,0,1755,1657.356328
42.4911301,-77.3330519,0,1,1558,2857.80789
42.519967,-77.481566,0,1,979,1247.865161
42.5245513,-77.5979161,0,1,823,1895.999997
42.4350333,-77.6358337,0,1,652,1706.000006
42.334445,-77.6770875,0,1,1373,3406.000004
42.3323898,-77.6585266,0,1,1236,3421.000007
42.3203842,-77.6646459,0,1,1366,932.0168127
42.3202048,-77.6530525,0,1,1565,4430.205475
42.3671779,-77.4918416,0,1,1171,3191.26029
42.3296021,-77.3804038,0,1,1000,1471.975101
42.348341,-77.3066205,1,0,3322,5370.554942
42.319186,-77.232003,1,0,1372,75.01898995
42.4101221,-77.2265383,1,0,1122,40.15744948
42.3837538,-77.140306,1,0,1023,0.000103864
42.239541,-77.0266695,1,0,1563,2110.970469
42.2300417,-77.1664266,0,1,1436,3008.611963
42.1938244,-77.349036,1,0,1118,2670.250624
42.2378871,-77.5354178,0,1,1559,4058.583245
42.1118599,-77.6133541,1,0,1162,3634.073223
42.0522413,-77.3470221,1,0,1749,1508.792086
42.1321641,-77.234422,1,0,2111,660.1117787
42.1348219,-77.1526997,1,0,1965,1343.570756
42.1556553,-77.0694771,1,0,972,2421.661901
42.1522445,-77.0528736,1,0,1226,3176.000045
42.1428473,-77.0643425,1,0,1087,1794.901153
42.1387131,-77.044178,1,0,1013,927.0633006
42.1493309,-77.0142048,1,0,2921,1016.523546
42.1144262,-77.024275,1,0,783,2090.000001
42.0555403,-77.072069,1,0,2031,2621.630337
40.921496,-73.4433864,1,0,1209,0
40.8564997,-73.4528942,1,0,1375,0
40.8819448,-73.4336411,1,0,843,0
40.899071,-73.4167097,1,0,1486,27.97139168
40.8931982,-73.395463,1,0,2340,362.9130834
40.8932629,-73.3782222,1,0,1065,0
40.8944845,-73.3640955,1,0,1567,0
40.8735851,-73.3629333,1,0,1612,3278.03249
40.9040451,-73.3449678,1,0,487,541.9692926
40.9367507,-73.3924281,1,0,1747,0
40.9154349,-73.3165788,1,0,1662,1453.551231
40.864159,-73.4243107,1,0,455,611.8371832
40.8527231,-73.4215948,1,0,1885,3540.296601
40.8681982,-73.4139462,1,0,1031,608.9077594
40.8567054,-73.4040729,1,0,1418,0
40.8383588,-73.4202435,1,0,1162,0
40.8440475,-73.4006531,1,0,2033,0
40.8350398,-73.4039518,1,0,1119,960.1483182
40.8700416,-73.3874827,1,0,1101,596.5906737
40.8507016,-73.3891767,1,0,2026,0
40.8411131,-73.3852465,1,0,942,908.9773867
40.8607299,-73.3545586,1,0,862,461.7645011
40.8552231,-73.3423333,1,0,754,0
40.852649,-73.3737527,1,0,1974,4647.475569
40.8410172,-73.351297,1,0,1639,653.2134293
40.8881065,-73.3337651,1,0,1739,522.1429116
40.8899833,-73.3217693,1,0,1239,2509.282361
40.871334,-73.3319794,1,0,1531,132.7633705
40.8777936,-73.304161,1,0,765,396.6126626
40.8708775,-73.3085992,1,0,1285,1586.682125
40.8474639,-73.3235561,1,0,2972,4902.502216
40.8632473,-73.3050863,1,0,2274,6397.177332
40.8548659,-73.3041092,1,0,1413,4049.92919
40.8463633,-73.3028659,1,0,1006,3465.999946
40.8198604,-73.4339142,1,0,1622,4497.431276
40.8224463,-73.4095844,1,0,2651,5769.733528
40.8225386,-73.3845212,1,0,1308,1855.229751
40.8186556,-73.3429762,1,0,768,1107.962767
40.833109,-73.3011193,1,0,1075,2864.661325
40.8293096,-73.3372459,1,0,955,537.728954
40.8077264,-73.4001465,1,0,1301,4.852456652
40.7795017,-73.4240542,1,0,1203,15.0825957
40.7935304,-73.3227854,1,0,1163,3388.95863
40.8082297,-73.3065254,1,0,1933,0
40.8015966,-73.360956,1,0,1565,0.589668274
40.7818471,-73.3544664,1,0,1953,0.96816653
40.7753617,-73.3955098,1,0,665,0
40.7302768,-73.4150454,1,0,982,0
40.7481735,-73.3862976,1,0,1275,19.04981995
40.7244744,-73.3844974,1,0,1032,1251.168908
40.7648272,-73.3604914,1,0,2110,0
40.748825,-73.3689853,1,0,1423,0
40.7459769,-73.3517099,1,0,1900,1629.992348
40.7353981,-73.3567082,1,0,1656,0
40.7567713,-73.3337301,1,0,1897,1742.90764
40.7484844,-73.3373028,1,0,1533,2.490561962
40.7386959,-73.3309881,1,0,1305,2.275905848
40.7597355,-73.3535623,1,0,1455,0
40.7639175,-73.3404415,1,0,694,0.408028424
40.7701669,-73.3264265,1,0,2277,1424.489107
40.7738274,-73.3077726,1,0,2483,0
40.7564316,-73.3087983,1,0,460,0
40.738081,-73.3171115,1,0,1305,174.1033487
40.7220778,-73.3692951,1,0,2482,166.4836994
40.7151027,-73.3622148,1,0,2219,0
40.7249135,-73.3528483,0,1,1584,0
40.7194464,-73.3413568,1,0,1796,0
40.7199186,-73.3315673,1,0,2648,0
40.7225737,-73.3175484,1,0,1737,111.9373356
40.7153798,-73.4223942,1,0,1354,208.7271134
40.704095,-73.4063417,1,0,1684,0
40.6978058,-73.4200727,1,0,1537,0
40.6929015,-73.4072913,1,0,1061,0
40.7066801,-73.3938928,1,0,1496,0
40.7076119,-73.3791755,1,0,1298,0
40.6793667,-73.4163102,1,0,2240,0
40.6609205,-73.4143728,1,0,2591,0
40.6860465,-73.4007636,1,0,1582,7.211843967
40.6748,-73.3955782,1,0,1324,426.4241749
40.658304,-73.396602,1,0,1803,0
40.6649067,-73.3770453,1,0,998,0
40.6902709,-73.3847382,1,0,1784,544.083707
40.6958629,-73.3714783,1,0,2411,825.907168
40.6922688,-73.3602613,1,0,1339,3957.674352
40.6787631,-73.3796114,1,0,901,1243.065112
40.676107,-73.3705761,1,0,1549,3553.042164
40.6809035,-73.362628,1,0,411,357.7790783
40.7034301,-73.3493144,1,0,2277,1043.863965
40.6838893,-73.3446206,1,0,2141,3882.98468
40.6428807,-73.3497917,1,0,1410,2778.749367
40.7058009,-73.3275595,1,0,1780,1780.336956
40.6868604,-73.334308,1,0,1489,47.31678391
40.689922,-73.3244357,0,1,1084,2268.09814
40.8792742,-73.2610536,1,0,1266,388.0226521
40.907186,-73.2747621,1,0,1259,2198.94747
40.9060345,-73.2464556,1,0,1493,2124.627166
40.8814701,-73.2030591,1,0,1567,1010.300646
40.8479282,-73.2196356,1,0,1648,2946.651676
40.8598064,-73.1907127,1,0,692,0
40.8772872,-73.2289621,1,0,1465,1392.471884
40.8931822,-73.23381,1,0,1747,395.8886682
40.8690479,-73.1647816,1,0,1060,355.5840946
40.8717575,-73.1456981,1,0,1173,3227.000012
40.9111127,-73.1725092,1,0,1258,358.0866086
40.8867141,-73.1440652,1,0,1397,2.863676168
40.8596722,-73.2846435,1,0,1229,93.01356056
40.859328,-73.2722479,1,0,2235,5176.49053
40.8570686,-73.2557634,1,0,2329,3771.851144
40.8613139,-73.2346823,1,0,1445,3819.314072
40.8421846,-73.2692998,1,0,1454,0
40.8378728,-73.2485372,1,0,1508,0
40.8205443,-73.2827089,1,0,1122,0
40.8309151,-73.2708698,1,0,810,0
40.8169249,-73.2500897,1,0,1954,793.3287154
40.8298667,-73.212787,1,0,1400,1235.546436
40.8418794,-73.1892601,1,0,1437,36.36678164
40.8349775,-73.1782475,1,0,2209,0
40.8431527,-73.1606956,1,0,1719,2440.964792
40.8516267,-73.1420095,1,0,1026,242.7108194
40.8378897,-73.1337688,1,0,2120,4234.099674
40.7934168,-73.2560876,1,0,1432,3852.706869
40.7804109,-73.2779058,1,0,1008,3157.086243
40.7840833,-73.2545352,1,0,941,2851.252713
40.7940749,-73.2433516,1,0,2063,3429.778252
40.8129381,-73.2142897,1,0,1788,1999.548494
40.7945085,-73.2325825,1,0,1112,0
40.7950359,-73.2161544,1,0,1261,313.8538555
40.7983772,-73.1948745,1,0,2347,3134.026263
40.82113,-73.1765534,1,0,610,0
40.8068447,-73.1710563,1,0,1238,0
40.8239399,-73.1329503,1,0,1745,188.4510565
40.8152402,-73.1362632,1,0,1042,0
40.8076678,-73.1373663,1,0,1161,3803.049999
40.7571841,-73.2862511,1,0,1087,2509.465911
40.7618624,-73.2706571,1,0,1390,220.6010575
40.7397936,-73.2720197,1,0,1414,1016.050812
40.7703277,-73.2532537,1,0,706,10.31349415
40.755273,-73.2540026,1,0,709,823.9043785
40.7424451,-73.2496308,1,0,1067,787.6218812
40.7570101,-73.239258,1,0,1264,3924.746423
40.7470426,-73.228889,1,0,1200,2011.531877
40.7707539,-73.2309035,1,0,975,2481.283672
40.7692413,-73.2391563,1,0,1703,999.8945007
40.7777959,-73.2213714,1,0,1633,4612.000026
40.7759637,-73.2111135,1,0,319,1021
40.7842614,-73.2021596,1,0,2501,4683.299007
40.7633218,-73.2176331,1,0,1105,906.9649913
40.7490527,-73.2150096,1,0,1059,23.79426765
40.7531829,-73.2048624,1,0,1245,3159.651406
40.7700677,-73.1956686,1,0,1670,1628.254021
40.7561973,-73.1631002,1,0,1186,1129.503679
40.7833537,-73.1860035,1,0,2082,2277.832023
40.7809084,-73.173821,1,0,1982,672.5368564
40.750597,-73.1871738,1,0,1221,2671.31286
40.7956865,-73.1411075,1,0,657,473.044342
40.7959655,-73.1048431,1,0,1100,0
40.7704182,-73.1465004,1,0,858,0
40.773818,-73.0955645,1,0,1950,0
40.7726407,-73.0751738,1,0,1767,0
40.8003427,-73.0472099,1,0,1295,2268.427349
40.7956308,-73.0824919,1,0,1413,798.2442812
40.7924955,-73.0722515,1,0,1720,1156.317993
40.7988822,-73.0609433,0,1,138,317.0000009
