lat,lon,alt,date,device,os,version
40.7136679,-73.9942149,0,2013-12-31 22:21:07,"LGE mako",4.4.2,1.0
40.7042104,-73.9942947,0,2013-12-31 22:31:13,"LGE mako",4.4.2,1.0
40.7009755,-73.986898,0,2013-12-31 22:41:00,"LGE mako",4.4.2,1.0
40.7020288,-73.9885917,0,2013-12-31 22:50:34,"LGE mako",4.4.2,1.0
40.7099285,-73.9932429,0,2013-12-31 23:01:14,"LGE mako",4.4.2,1.0
40.7064492,-73.9931407,0,2013-12-31 23:11:00,"LGE mako",4.4.2,1.0
40.7088844,-73.9921545,0,2013-12-31 23:20:32,"LGE mako",4.4.2,1.0
40.713265,-73.9761176,0,2013-12-31 23:40:45,"LGE mako",4.4.2,1.0
40.7062765,-73.9931213,0,2013-12-31 23:50:55,"LGE mako",4.4.2,1.0
40.7075314,-73.9911169,0,2014-01-01 00:50:35,"LGE mako",4.4.2,1.0
40.7064492,-73.9931407,0,2014-01-01 01:01:00,"LGE mako",4.4.2,1.0
40.7082338,-73.9893542,0,2014-01-01 01:10:37,"LGE mako",4.4.2,1.0
40.7103594,-73.9880566,0,2014-01-01 01:20:35,"LGE mako",4.4.2,1.0
40.7095708,-73.9932874,0,2014-01-01 01:30:36,"LGE mako",4.4.2,1.0
40.701853,-73.9885633,0,2014-01-01 01:41:04,"LGE mako",4.4.2,1.0
40.6910885,-74.0013603,0,2014-01-01 01:50:34,"LGE mako",4.4.2,1.0
40.690522,-73.9989705,0,2014-01-01 02:01:02,"LGE mako",4.4.2,1.0
40.690922,-73.9989246,0,2014-01-01 02:31:02,"LGE mako",4.4.2,1.0
40.6886291,-73.999224,0,2014-01-01 02:41:00,"LGE mako",4.4.2,1.0
40.7020288,-73.9885917,0,2014-01-01 03:00:46,"LGE mako",4.4.2,1.0
40.7074994,-73.9917951,0,2014-01-01 03:20:34,"LGE mako",4.4.2,1.0
40.7064492,-73.9931407,0,2014-01-01 03:30:34,"LGE mako",4.4.2,1.0
40.7077509,-73.9908516,0,2014-01-01 13:20:46,"LGE mako",4.4.2,1.0
40.7064492,-73.9931407,0,2014-01-01 13:31:07,"LGE mako",4.4.2,1.0
40.7084047,-73.9911962,0,2014-01-01 13:40:43,"LGE mako",4.4.2,1.0
40.7104442,-73.9874801,0,2014-01-01 13:50:42,"LGE mako",4.4.2,1.0
40.7020066,-73.9965148,0,2014-01-01 14:00:34,"LGE mako",4.4.2,1.0
40.6950452,-73.9982902,0,2014-01-01 14:10:31,"LGE mako",4.4.2,1.0
40.7021992,-73.9942689,0,2014-01-01 14:20:33,"LGE mako",4.4.2,1.0
40.7038968,-73.9841336,0,2014-01-01 14:30:35,"LGE mako",4.4.2,1.0
40.7084018,-73.989707,0,2014-01-01 14:41:00,"LGE mako",4.4.2,1.0
40.7020995,-73.9859821,0,2014-01-01 14:51:04,"LGE mako",4.4.2,1.0
40.704408,-73.9818769,0,2014-01-01 15:00:29,"LGE mako",4.4.2,1.0
40.7020239,-73.9885962,0,2014-01-01 15:10:38,"LGE mako",4.4.2,1.0
40.7080068,-73.990399,0,2014-01-01 15:20:39,"LGE mako",4.4.2,1.0
40.7103673,-73.9862579,0,2014-01-01 15:40:54,"LGE mako",4.4.2,1.0
40.7075606,-73.9907468,0,2014-01-01 15:50:29,"LGE mako",4.4.2,1.0
40.7072458,-73.9919386,0,2014-01-01 16:10:41,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-01 16:20:32,"LGE mako",4.4.2,1.0
40.7126923,-73.9934359,0,2014-01-01 17:41:00,"LGE mako",4.4.2,1.0
40.7093102,-73.9932482,0,2014-01-01 18:11:00,"LGE mako",4.4.2,1.0
40.7126923,-73.9934359,0,2014-01-01 18:31:02,"LGE mako",4.4.2,1.0
40.7101886,-73.9933254,0,2014-01-01 19:00:46,"LGE mako",4.4.2,1.0
40.7018335,-73.9886312,0,2014-01-01 19:10:59,"LGE mako",4.4.2,1.0
40.702715,-73.9952022,0,2014-01-01 19:20:33,"LGE mako",4.4.2,1.0
40.7006286,-73.9941673,0,2014-01-01 19:30:37,"LGE mako",4.4.2,1.0
40.7022578,-73.9893662,0,2014-01-01 19:40:43,"LGE mako",4.4.2,1.0
40.7099444,-73.9878425,0,2014-01-01 19:50:31,"LGE mako",4.4.2,1.0
40.705613,-73.988535,0,2014-01-01 20:01:32,"LGE mako",4.4.2,1.0
40.7088332,-73.9921609,0,2014-01-01 20:11:00,"LGE mako",4.4.2,1.0
40.7077666,-73.9927382,0,2014-01-01 20:20:31,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-01 20:31:00,"LGE mako",4.4.2,1.0
40.7106059,-73.9933438,0,2014-01-01 20:40:45,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-01 20:50:27,"LGE mako",4.4.2,1.0
40.7020246,-73.9885883,0,2014-01-01 21:00:37,"LGE mako",4.4.2,1.0
40.70633,-73.993143,0,2014-01-01 21:10:41,"LGE mako",4.4.2,1.0
40.7020252,-73.9885831,0,2014-01-01 21:20:27,"LGE mako",4.4.2,1.0
40.7145583,-73.9528036,0,2014-01-01 21:30:51,"LGE mako",4.4.2,1.0
40.7194961,-73.9679225,0,2014-01-01 22:00:33,"LGE mako",4.4.2,1.0
40.7184912,-73.9664504,0,2014-01-01 22:30:42,"LGE mako",4.4.2,1.0
40.7170623,-73.9615677,0,2014-01-01 23:41:01,"LGE mako",4.4.2,1.0
40.7239584,-73.996681,0,2014-01-02 00:01:15,"LGE mako",4.4.2,1.0
40.7232769,-73.9992075,0,2014-01-02 00:20:30,"LGE mako",4.4.2,1.0
40.7221554,-73.9979827,0,2014-01-02 00:31:40,"LGE mako",4.4.2,1.0
40.72236,-73.9925837,0,2014-01-02 01:10:43,"LGE mako",4.4.2,1.0
40.7212194,-73.9927199,0,2014-01-02 01:30:59,"LGE mako",4.4.2,1.0
40.7224446,-73.9927091,0,2014-01-02 01:50:26,"LGE mako",4.4.2,1.0
40.7242959,-73.9923485,0,2014-01-02 03:20:28,"LGE mako",4.4.2,1.0
40.7020239,-73.9885962,0,2014-01-02 03:31:08,"LGE mako",4.4.2,1.0
40.7057617,-73.9890009,0,2014-01-02 03:40:37,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-02 03:50:25,"LGE mako",4.4.2,1.0
40.7103601,-73.9892517,0,2014-01-02 04:31:15,"LGE mako",4.4.2,1.0
40.7130068,-73.9920412,0,2014-01-02 04:41:00,"LGE mako",4.4.2,1.0
40.7104798,-73.9864731,0,2014-01-02 04:50:44,"LGE mako",4.4.2,1.0
40.7070555,-73.993123,0,2014-01-02 05:00:33,"LGE mako",4.4.2,1.0
40.7081501,-73.9918444,0,2014-01-02 05:11:00,"LGE mako",4.4.2,1.0
40.7103392,-73.9892871,0,2014-01-02 05:20:40,"LGE mako",4.4.2,1.0
40.7070555,-73.993123,0,2014-01-02 05:30:41,"LGE mako",4.4.2,1.0
40.7083732,-73.9895256,0,2014-01-02 07:10:43,"LGE mako",4.4.2,1.0
40.7100376,-73.9895509,0,2014-01-02 07:20:25,"LGE mako",4.4.2,1.0
40.7070555,-73.993123,0,2014-01-02 07:30:43,"LGE mako",4.4.2,1.0
40.7143302,-73.9934359,0,2014-01-02 07:41:00,"LGE mako",4.4.2,1.0
40.7070555,-73.993123,0,2014-01-02 07:50:28,"LGE mako",4.4.2,1.0
40.7143302,-73.9934359,0,2014-01-02 08:01:29,"LGE mako",4.4.2,1.0
40.7081536,-73.9901252,0,2014-01-02 08:10:32,"LGE mako",4.4.2,1.0
40.7070555,-73.993123,0,2014-01-02 08:20:38,"LGE mako",4.4.2,1.0
40.7143302,-73.9934359,0,2014-01-02 08:31:38,"LGE mako",4.4.2,1.0
40.7116978,-73.9933438,0,2014-01-02 08:40:36,"LGE mako",4.4.2,1.0
40.7094804,-73.9932273,0,2014-01-02 08:50:24,"LGE mako",4.4.2,1.0
40.7070555,-73.993123,0,2014-01-02 09:00:25,"LGE mako",4.4.2,1.0
40.7103392,-73.9892871,0,2014-01-02 09:10:34,"LGE mako",4.4.2,1.0
40.7143302,-73.9934359,0,2014-01-02 09:31:02,"LGE mako",4.4.2,1.0
40.7100376,-73.9895509,0,2014-01-02 10:20:24,"LGE mako",4.4.2,1.0
40.7092516,-73.9871273,0,2014-01-02 10:30:25,"LGE mako",4.4.2,1.0
40.7070555,-73.993123,0,2014-01-02 10:41:01,"LGE mako",4.4.2,1.0
40.7092516,-73.9871273,0,2014-01-02 10:50:35,"LGE mako",4.4.2,1.0
40.7103392,-73.9892871,0,2014-01-02 11:21:00,"LGE mako",4.4.2,1.0
40.7092516,-73.9871273,0,2014-01-02 11:30:44,"LGE mako",4.4.2,1.0
40.7103392,-73.9892871,0,2014-01-02 11:40:47,"LGE mako",4.4.2,1.0
40.7062613,-73.9931318,0,2014-01-02 12:20:42,"LGE mako",4.4.2,1.0
40.7083966,-73.9912057,0,2014-01-02 13:00:33,"LGE mako",4.4.2,1.0
40.7088235,-73.992156,0,2014-01-02 13:10:39,"LGE mako",4.4.2,1.0
40.70446503,-73.98808982,9.39999961853,2014-01-02 13:21:52,"LGE mako",4.4.2,1.0
40.70201,-73.9885868,0,2014-01-02 14:20:38,"LGE mako",4.4.2,1.0
40.7135123,-73.9941691,0,2014-01-02 14:41:11,"LGE mako",4.4.2,1.0
40.7176807,-73.9934562,0,2014-01-02 14:51:01,"LGE mako",4.4.2,1.0
40.7175827,-73.9949719,0,2014-01-02 19:00:24,"LGE mako",4.4.2,1.0
40.7178586,-73.993338,0,2014-01-02 19:10:24,"LGE mako",4.4.2,1.0
40.7177546,-73.9941763,0,2014-01-02 19:40:27,"LGE mako",4.4.2,1.0
40.709289,-73.992295,0,2014-01-02 22:41:01,"LGE mako",4.4.2,1.0
40.7017826,-73.9886419,0,2014-01-02 22:50:48,"LGE mako",4.4.2,1.0
40.7104928,-73.9864626,0,2014-01-02 23:10:40,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-02 23:30:25,"LGE mako",4.4.2,1.0
40.7084033,-73.9897025,0,2014-01-02 23:40:42,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-02 23:51:04,"LGE mako",4.4.2,1.0
40.7023502,-73.9959734,0,2014-01-03 00:10:28,"LGE mako",4.4.2,1.0
40.7094616,-73.9871232,0,2014-01-03 00:20:40,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-03 00:30:25,"LGE mako",4.4.2,1.0
40.7039835,-73.9959559,0,2014-01-03 00:50:45,"LGE mako",4.4.2,1.0
40.7088235,-73.992156,0,2014-01-03 01:00:41,"LGE mako",4.4.2,1.0
40.7095419,-73.9895201,0,2014-01-03 01:10:43,"LGE mako",4.4.2,1.0
40.7070658,-73.9931127,0,2014-01-03 01:20:23,"LGE mako",4.4.2,1.0
40.7085212,-73.9897193,0,2014-01-03 01:41:01,"LGE mako",4.4.2,1.0
40.7062345,-73.993128,0,2014-01-03 01:50:24,"LGE mako",4.4.2,1.0
40.7088836,-73.9886322,0,2014-01-03 02:10:26,"LGE mako",4.4.2,1.0
40.7088235,-73.992156,0,2014-01-03 02:21:01,"LGE mako",4.4.2,1.0
40.7043917,-73.9945666,0,2014-01-03 02:40:28,"LGE mako",4.4.2,1.0
40.7098819,-73.9932736,0,2014-01-03 02:50:28,"LGE mako",4.4.2,1.0
40.7088235,-73.992156,0,2014-01-03 03:01:20,"LGE mako",4.4.2,1.0
40.7079447,-73.9926343,0,2014-01-03 03:10:25,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-03 03:20:42,"LGE mako",4.4.2,1.0
40.7084033,-73.9897025,0,2014-01-03 03:40:39,"LGE mako",4.4.2,1.0
40.7097545,-73.9878425,0,2014-01-03 04:41:01,"LGE mako",4.4.2,1.0
40.7099496,-73.98934,0,2014-01-03 04:51:37,"LGE mako",4.4.2,1.0
40.7097498,-73.9883384,0,2014-01-03 05:10:45,"LGE mako",4.4.2,1.0
40.7094616,-73.9871232,0,2014-01-03 05:21:08,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-03 06:02:01,"LGE mako",4.4.2,1.0
40.7103405,-73.9892811,0,2014-01-03 07:40:39,"LGE mako",4.4.2,1.0
40.709249,-73.9905582,0,2014-01-03 08:11:01,"LGE mako",4.4.2,1.0
40.7103405,-73.9892811,0,2014-01-03 08:20:27,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-03 10:00:23,"LGE mako",4.4.2,1.0
40.710038,-73.9895535,0,2014-01-03 11:00:24,"LGE mako",4.4.2,1.0
40.7094616,-73.9871232,0,2014-01-03 11:11:01,"LGE mako",4.4.2,1.0
40.7098458,-73.9887435,0,2014-01-03 11:41:01,"LGE mako",4.4.2,1.0
40.7094616,-73.9871232,0,2014-01-03 11:51:09,"LGE mako",4.4.2,1.0
40.7103405,-73.9892811,0,2014-01-03 12:31:00,"LGE mako",4.4.2,1.0
40.7088235,-73.992156,0,2014-01-03 13:00:26,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-03 13:10:46,"LGE mako",4.4.2,1.0
40.7088235,-73.992156,0,2014-01-03 13:20:24,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-03 13:30:39,"LGE mako",4.4.2,1.0
40.714717,-73.9896933,0,2014-01-03 13:50:27,"LGE mako",4.4.2,1.0
40.7070658,-73.9931127,0,2014-01-03 14:00:28,"LGE mako",4.4.2,1.0
40.7019873,-73.9885936,0,2014-01-03 14:20:45,"LGE mako",4.4.2,1.0
40.7056429,-73.9915982,0,2014-01-03 14:30:31,"LGE mako",4.4.2,1.0
40.7088235,-73.992156,0,2014-01-03 14:40:26,"LGE mako",4.4.2,1.0
40.7175815,-73.9949695,0,2014-01-03 14:51:01,"LGE mako",4.4.2,1.0
40.7176811,-73.9934569,0,2014-01-03 15:10:44,"LGE mako",4.4.2,1.0
40.7178593,-73.9933368,0,2014-01-03 15:20:24,"LGE mako",4.4.2,1.0
40.7132595,-73.9980044,0,2014-01-03 17:10:42,"LGE mako",4.4.2,1.0
40.7178286,-73.9948979,0,2014-01-03 17:51:01,"LGE mako",4.4.2,1.0
40.7178593,-73.9933368,0,2014-01-03 18:00:44,"LGE mako",4.4.2,1.0
40.7178286,-73.9948979,0,2014-01-03 18:10:42,"LGE mako",4.4.2,1.0
40.7176811,-73.9934569,0,2014-01-03 19:11:01,"LGE mako",4.4.2,1.0
40.7178286,-73.9948979,0,2014-01-03 19:20:28,"LGE mako",4.4.2,1.0
40.7176811,-73.9934569,0,2014-01-03 19:31:02,"LGE mako",4.4.2,1.0
40.7176811,-73.9934569,0,2014-01-03 21:50:35,"LGE mako",4.4.2,1.0
40.7165722,-73.9969426,0,2014-01-03 23:02:02,"LGE mako",4.4.2,1.0
40.7067796,-73.9932404,0,2014-01-03 23:10:33,"LGE mako",4.4.2,1.0
40.6985697,-73.9872702,0,2014-01-03 23:20:25,"LGE mako",4.4.2,1.0
40.7018318,-73.988324,0,2014-01-03 23:30:25,"LGE mako",4.4.2,1.0
40.7064332,-73.9931598,0,2014-01-03 23:40:58,"LGE mako",4.4.2,1.0
40.7019873,-73.9885936,0,2014-01-04 00:20:32,"LGE mako",4.4.2,1.0
40.7190849,-73.9881078,0,2014-01-04 00:40:27,"LGE mako",4.4.2,1.0
40.719301,-73.9883866,0,2014-01-04 01:00:25,"LGE mako",4.4.2,1.0
40.7190849,-73.9881078,0,2014-01-04 01:11:00,"LGE mako",4.4.2,1.0
40.7190849,-73.9881078,0,2014-01-04 01:30:58,"LGE mako",4.4.2,1.0
40.7190849,-73.9881078,0,2014-01-04 02:50:26,"LGE mako",4.4.2,1.0
40.71866,-73.9879371,0,2014-01-04 03:00:33,"LGE mako",4.4.2,1.0
40.71866,-73.9879371,0,2014-01-04 03:10:53,"LGE mako",4.4.2,1.0
40.7016485,-73.9880332,0,2014-01-04 03:31:18,"LGE mako",4.4.2,1.0
40.709442,-73.9871285,0,2014-01-04 04:20:39,"LGE mako",4.4.2,1.0
40.7064043,-73.9931747,0,2014-01-04 05:40:30,"LGE mako",4.4.2,1.0
40.7063584,-73.9911104,0,2014-01-04 06:30:34,"LGE mako",4.4.2,1.0
40.7103689,-73.9862474,0,2014-01-04 06:40:35,"LGE mako",4.4.2,1.0
40.7077258,-73.9908656,0,2014-01-04 08:11:00,"LGE mako",4.4.2,1.0
40.7104974,-73.9864678,0,2014-01-04 08:20:55,"LGE mako",4.4.2,1.0
40.7083866,-73.989711,0,2014-01-04 08:40:45,"LGE mako",4.4.2,1.0
40.7103689,-73.9862474,0,2014-01-04 08:50:39,"LGE mako",4.4.2,1.0
40.709442,-73.9871285,0,2014-01-04 09:11:00,"LGE mako",4.4.2,1.0
40.7090247,-73.9904781,0,2014-01-04 09:20:42,"LGE mako",4.4.2,1.0
40.7088161,-73.9921528,0,2014-01-04 09:41:01,"LGE mako",4.4.2,1.0
40.709442,-73.9871285,0,2014-01-04 09:50:44,"LGE mako",4.4.2,1.0
40.7064043,-73.9931747,0,2014-01-04 10:41:01,"LGE mako",4.4.2,1.0
40.7103689,-73.9862474,0,2014-01-04 10:50:26,"LGE mako",4.4.2,1.0
40.7023479,-73.9959734,0,2014-01-04 12:00:26,"LGE mako",4.4.2,1.0
40.7064043,-73.9931747,0,2014-01-04 12:11:00,"LGE mako",4.4.2,1.0
40.7103689,-73.9862474,0,2014-01-04 13:50:26,"LGE mako",4.4.2,1.0
40.7093306,-73.9890019,0,2014-01-04 14:00:31,"LGE mako",4.4.2,1.0
40.7085205,-73.991536,0,2014-01-04 14:11:00,"LGE mako",4.4.2,1.0
40.709442,-73.9871285,0,2014-01-04 14:30:34,"LGE mako",4.4.2,1.0
40.7071973,-73.9917892,0,2014-01-04 14:40:37,"LGE mako",4.4.2,1.0
40.7064043,-73.9931747,0,2014-01-04 14:51:19,"LGE mako",4.4.2,1.0
40.7064043,-73.9931747,0,2014-01-04 15:01:02,"LGE mako",4.4.2,1.0
40.7120207,-73.9910512,0,2014-01-04 15:11:00,"LGE mako",4.4.2,1.0
40.7109998,-73.9877675,0,2014-01-04 15:20:30,"LGE mako",4.4.2,1.0
40.7064043,-73.9931747,0,2014-01-04 15:30:26,"LGE mako",4.4.2,1.0
40.709442,-73.9871285,0,2014-01-04 15:51:17,"LGE mako",4.4.2,1.0
40.7103411,-73.9892804,0,2014-01-04 16:01:03,"LGE mako",4.4.2,1.0
40.7064043,-73.9931747,0,2014-01-04 17:50:34,"LGE mako",4.4.2,1.0
40.7014681,-73.9880455,0,2014-01-04 18:01:23,"LGE mako",4.4.2,1.0
40.7090995,-73.99189,0,2014-01-04 18:20:39,"LGE mako",4.4.2,1.0
40.7171266,-73.9951998,0,2014-01-04 18:31:01,"LGE mako",4.4.2,1.0
40.717705,-73.9949337,0,2014-01-04 18:40:48,"LGE mako",4.4.2,1.0
40.72032,-73.9886944,0,2014-01-04 18:50:29,"LGE mako",4.4.2,1.0
40.7186788,-73.987824,0,2014-01-04 19:31:33,"LGE mako",4.4.2,1.0
40.7193774,-73.9903794,0,2014-01-04 19:50:34,"LGE mako",4.4.2,1.0
40.7220485,-73.9944283,0,2014-01-04 20:02:02,"LGE mako",4.4.2,1.0
40.7240858,-73.9968422,0,2014-01-04 20:10:39,"LGE mako",4.4.2,1.0
40.7243689,-73.9974201,0,2014-01-04 20:31:36,"LGE mako",4.4.2,1.0
40.7263651,-73.9981277,0,2014-01-04 20:40:39,"LGE mako",4.4.2,1.0
40.726371,-73.9950683,0,2014-01-04 20:50:48,"LGE mako",4.4.2,1.0
40.7226796,-73.9980764,0,2014-01-04 21:01:02,"LGE mako",4.4.2,1.0
40.7246208,-73.9975152,0,2014-01-04 21:10:51,"LGE mako",4.4.2,1.0
40.7255494,-73.9958389,0,2014-01-04 21:20:28,"LGE mako",4.4.2,1.0
40.7308717,-74.0024821,0,2014-01-04 21:30:35,"LGE mako",4.4.2,1.0
40.730615,-74.0011931,0,2014-01-04 21:41:01,"LGE mako",4.4.2,1.0
40.7334151,-74.0026002,0,2014-01-04 21:50:32,"LGE mako",4.4.2,1.0
40.700963,-73.986908,0,2014-01-04 22:10:31,"LGE mako",4.4.2,1.0
40.7017978,-73.9885721,0,2014-01-04 22:20:44,"LGE mako",4.4.2,1.0
40.707031,-73.9931418,0,2014-01-04 23:00:28,"LGE mako",4.4.2,1.0
40.7031744,-73.9948411,0,2014-01-05 01:11:00,"LGE mako",4.4.2,1.0
40.7063787,-73.9931768,0,2014-01-05 01:20:42,"LGE mako",4.4.2,1.0
40.7103388,-73.9892833,0,2014-01-05 02:20:28,"LGE mako",4.4.2,1.0
40.707031,-73.9931418,0,2014-01-05 04:32:42,"LGE mako",4.4.2,1.0
40.7081308,-73.9924915,0,2014-01-05 07:02:01,"LGE mako",4.4.2,1.0
40.7063787,-73.9931768,0,2014-01-05 07:11:01,"LGE mako",4.4.2,1.0
40.7098722,-73.9882283,0,2014-01-05 10:01:00,"LGE mako",4.4.2,1.0
40.7063787,-73.9931768,0,2014-01-05 10:11:00,"LGE mako",4.4.2,1.0
40.7100377,-73.9895559,0,2014-01-05 11:02:35,"LGE mako",4.4.2,1.0
40.7104865,-73.9862074,0,2014-01-05 11:11:00,"LGE mako",4.4.2,1.0
40.70621,-73.9931493,0,2014-01-05 11:20:38,"LGE mako",4.4.2,1.0
40.7104865,-73.9862074,0,2014-01-05 11:32:03,"LGE mako",4.4.2,1.0
40.7083904,-73.9896852,0,2014-01-05 11:40:34,"LGE mako",4.4.2,1.0
40.7091173,-73.9885305,0,2014-01-05 11:50:35,"LGE mako",4.4.2,1.0
40.7094055,-73.9871732,0,2014-01-05 12:01:02,"LGE mako",4.4.2,1.0
40.7078225,-73.9911522,0,2014-01-05 12:11:00,"LGE mako",4.4.2,1.0
40.7063787,-73.9931768,0,2014-01-05 12:21:00,"LGE mako",4.4.2,1.0
40.7031744,-73.9948411,0,2014-01-05 12:30:31,"LGE mako",4.4.2,1.0
40.7063787,-73.9931768,0,2014-01-05 12:40:52,"LGE mako",4.4.2,1.0
40.7091643,-73.989458,0,2014-01-05 12:50:41,"LGE mako",4.4.2,1.0
40.7063787,-73.9931768,0,2014-01-05 13:20:34,"LGE mako",4.4.2,1.0
40.7088107,-73.9921423,0,2014-01-05 13:30:46,"LGE mako",4.4.2,1.0
40.7063787,-73.9931768,0,2014-01-05 13:40:34,"LGE mako",4.4.2,1.0
40.70766,-73.9859141,0,2014-01-05 14:00:30,"LGE mako",4.4.2,1.0
40.7116698,-73.9825495,0,2014-01-05 14:10:42,"LGE mako",4.4.2,1.0
40.7089876,-73.992002,0,2014-01-05 14:20:30,"LGE mako",4.4.2,1.0
40.708948,-73.9932087,0,2014-01-05 14:30:31,"LGE mako",4.4.2,1.0
40.7115604,-73.991313,0,2014-01-05 14:40:32,"LGE mako",4.4.2,1.0
40.712782,-73.9933427,0,2014-01-05 14:50:32,"LGE mako",4.4.2,1.0
40.7099065,-73.9932422,0,2014-01-05 15:10:33,"LGE mako",4.4.2,1.0
40.7103388,-73.9892833,0,2014-01-05 15:30:46,"LGE mako",4.4.2,1.0
40.705033,-73.9941118,0,2014-01-05 15:50:27,"LGE mako",4.4.2,1.0
40.7063787,-73.9931768,0,2014-01-05 16:02:01,"LGE mako",4.4.2,1.0
40.7023415,-73.995982,0,2014-01-05 16:20:34,"LGE mako",4.4.2,1.0
40.7103388,-73.9892833,0,2014-01-05 17:40:43,"LGE mako",4.4.2,1.0
40.7063787,-73.9931768,0,2014-01-05 18:01:00,"LGE mako",4.4.2,1.0
40.7105047,-73.9864649,0,2014-01-05 18:41:00,"LGE mako",4.4.2,1.0
40.7088107,-73.9921423,0,2014-01-05 18:50:27,"LGE mako",4.4.2,1.0
40.7105047,-73.9864649,0,2014-01-05 19:00:40,"LGE mako",4.4.2,1.0
40.7088107,-73.9921423,0,2014-01-05 19:11:01,"LGE mako",4.4.2,1.0
40.7104865,-73.9862074,0,2014-01-05 19:20:27,"LGE mako",4.4.2,1.0
40.7064836,-73.9931467,0,2014-01-05 19:50:36,"LGE mako",4.4.2,1.0
40.7063787,-73.9931768,0,2014-01-05 20:10:41,"LGE mako",4.4.2,1.0
40.712782,-73.9933427,0,2014-01-05 22:20:40,"LGE mako",4.4.2,1.0
40.7094055,-73.9871732,0,2014-01-05 22:31:00,"LGE mako",4.4.2,1.0
40.7062662,-73.9931584,0,2014-01-05 22:41:01,"LGE mako",4.4.2,1.0
40.7148007,-73.9891629,0,2014-01-05 23:00:55,"LGE mako",4.4.2,1.0
40.7088107,-73.9921423,0,2014-01-05 23:11:00,"LGE mako",4.4.2,1.0
40.7063787,-73.9931768,0,2014-01-05 23:20:27,"LGE mako",4.4.2,1.0
40.7016063,-73.9885575,0,2014-01-06 00:10:32,"LGE mako",4.4.2,1.0
40.6951121,-73.9892983,0,2014-01-06 00:20:27,"LGE mako",4.4.2,1.0
40.6890415,-73.9902158,0,2014-01-06 00:30:57,"LGE mako",4.4.2,1.0
40.6858405,-73.9823713,0,2014-01-06 00:41:02,"LGE mako",4.4.2,1.0
40.6805884,-73.9769479,0,2014-01-06 00:50:27,"LGE mako",4.4.2,1.0
40.6765464,-73.9800009,0,2014-01-06 01:00:32,"LGE mako",4.4.2,1.0
40.6799864,-73.9790162,0,2014-01-06 03:01:17,"LGE mako",4.4.2,1.0
40.7020537,-73.9845503,0,2014-01-06 03:10:44,"LGE mako",4.4.2,1.0
40.7019927,-73.9885865,0,2014-01-06 03:20:43,"LGE mako",4.4.2,1.0
40.7094055,-73.9871732,0,2014-01-06 03:30:49,"LGE mako",4.4.2,1.0
40.7044716,-73.9885425,0,2014-01-06 14:01:12,"LGE mako",4.4.2,1.0
40.7156818,-73.9905366,0,2014-01-06 15:21:12,"LGE mako",4.4.2,1.0
40.7177433,-73.9949788,0,2014-01-06 15:31:05,"LGE mako",4.4.2,1.0
40.7610622,-73.979717,0,2014-01-06 18:00:51,"LGE mako",4.4.2,1.0
40.7177184,-73.9948662,0,2014-01-06 18:21:06,"LGE mako",4.4.2,1.0
40.7142481,-73.9972536,0,2014-01-06 18:31:18,"LGE mako",4.4.2,1.0
40.717716,-73.99487,0,2014-01-06 19:01:24,"LGE mako",4.4.2,1.0
40.7177035,-73.9948365,0,2014-01-06 19:11:01,"LGE mako",4.4.2,1.0
40.7177498,-73.9949832,0,2014-01-06 19:21:02,"LGE mako",4.4.2,1.0
40.7177284,-73.9948376,0,2014-01-06 19:50:50,"LGE mako",4.4.2,1.0
40.7177008,-73.9948613,0,2014-01-06 20:01:34,"LGE mako",4.4.2,1.0
40.7163683,-73.995834,0,2014-01-06 22:11:01,"LGE mako",4.4.2,1.0
40.7061239,-73.9918203,0,2014-01-06 22:21:27,"LGE mako",4.4.2,1.0
40.6999746,-73.9863507,0,2014-01-06 22:31:29,"LGE mako",4.4.2,1.0
40.7042069,-73.9882851,0,2014-01-06 22:41:01,"LGE mako",4.4.2,1.0
40.7013927,-73.9918747,0,2014-01-06 23:51:26,"LGE mako",4.4.2,1.0
40.7024207,-73.9928444,0,2014-01-07 00:01:37,"LGE mako",4.4.2,1.0
40.7045623,-73.9886334,0,2014-01-07 00:10:51,"LGE mako",4.4.2,1.0
40.7035852,-73.9885411,0,2014-01-07 12:21:13,"LGE mako",4.4.2,1.0
40.6784107,-73.9959593,0,2014-01-07 12:42:05,"LGE mako",4.4.2,1.0
40.6682338,-73.9905726,0,2014-01-07 12:51:01,"LGE mako",4.4.2,1.0
40.6634106,-73.9956017,0,2014-01-07 13:01:38,"LGE mako",4.4.2,1.0
40.7177409,-73.9948492,0,2014-01-07 15:01:06,"LGE mako",4.4.2,1.0
